sys_ms,acc_x,acc_y,acc_z
775850,0.1276,-0.9213,0.4027
775895,0.1113,-0.9039,0.3879
775920,0.0967,-0.8944,0.3817
775943,0.0887,-0.8904,0.3799
775965,0.0806,-0.8870,0.3787
775982,0.0723,-0.8840,0.3783
775999,0.0641,-0.8817,0.3785
776021,0.0483,-0.8785,0.3811
776064,0.0345,-0.8768,0.3885
776087,0.0234,-0.8762,0.3918
776112,0.0190,-0.8759,0.3953
776134,0.0132,-0.8751,0.4031
776157,0.0117,-0.8746,0.4073
776174,0.0112,-0.8739,0.4117
776196,0.0116,-0.8730,0.4165
776213,0.0129,-0.8721,0.4214
776255,0.0216,-0.8690,0.4373
776278,0.0258,-0.8680,0.4427
776304,0.0354,-0.8663,0.4539
776327,0.0406,-0.8657,0.4594
776349,0.0520,-0.8652,0.4696
776366,0.0579,-0.8652,0.4742
776389,0.0638,-0.8656,0.4786
776413,0.0758,-0.8669,0.4858
776449,0.0879,-0.8693,0.4908
776477,0.1001,-0.8724,0.4938
776498,0.1062,-0.8743,0.4944
776518,0.1124,-0.8762,0.4946
776538,0.1188,-0.8781,0.4945
776555,0.1251,-0.8799,0.4940
776575,0.1316,-0.8815,0.4933
776597,0.1445,-0.8838,0.4915
776614,0.1509,-0.8843,0.4904
776653,0.1633,-0.8835,0.4885
776676,0.1747,-0.8800,0.4872
776695,0.1797,-0.8772,0.4867
776718,0.1841,-0.8737,0.4866
776740,0.1907,-0.8649,0.4869
776775,0.1941,-0.8542,0.4882
776798,0.1945,-0.8483,0.4891
776825,0.1930,-0.8352,0.4915
776848,0.1913,-0.8284,0.4927
776870,0.1887,-0.8213,0.4941
776913,0.1780,-0.8002,0.5000
776935,0.1733,-0.7936,0.5033
776957,0.1626,-0.7820,0.5126
776977,0.1562,-0.7776,0.5187
777000,0.1493,-0.7743,0.5254
777017,0.1414,-0.7726,0.5325
777034,0.1322,-0.7727,0.5393
777056,0.1090,-0.7800,0.5485
777080,0.0942,-0.7883,0.5490
777108,0.0577,-0.8167,0.5382
777131,0.0361,-0.8372,0.5260
777154,-0.0122,-0.8907,0.4874
777174,-0.0380,-0.9230,0.4614
777197,-0.0642,-0.9580,0.4316
777221,-0.1163,-1.0328,0.3624
777238,-0.1412,-1.0702,0.3247
777261,-0.1647,-1.1058,0.2859
777303,-0.2218,-1.1901,0.1726
777326,-0.2356,-1.2072,0.1384
777352,-0.2550,-1.2213,0.0790
777385,-0.2638,-1.2080,0.0342
777408,-0.2645,-1.1917,0.0179
777425,-0.2632,-1.1696,0.0059
777447,-0.2600,-1.1427,-0.0021
777467,-0.2489,-1.0781,-0.0059
777502,-0.2336,-1.0059,0.0046
777525,-0.2252,-0.9694,0.0144
777549,-0.2083,-0.9003,0.0411
777572,-0.2002,-0.8691,0.0576
777594,-0.1926,-0.8412,0.0758
777611,-0.1857,-0.8168,0.0955
777635,-0.1735,-0.7794,0.1383
777658,-0.1680,-0.7667,0.1613
777708,-0.1521,-0.7499,0.2344
777731,-0.1396,-0.7535,0.2852
777748,-0.1322,-0.7590,0.3104
777771,-0.1237,-0.7665,0.3354
777793,-0.1143,-0.7756,0.3600
777810,-0.0919,-0.7980,0.4064
777832,-0.0793,-0.8104,0.4280
777851,-0.0658,-0.8234,0.4484
777901,-0.0228,-0.8616,0.5002
777924,-0.0084,-0.8733,0.5140
777941,0.0056,-0.8842,0.5259
777963,0.0316,-0.9030,0.5437
777996,0.0540,-0.9174,0.5541
778013,0.0634,-0.9227,0.5566
778036,0.0713,-0.9269,0.5574
778053,0.0780,-0.9297,0.5565
778088,0.0870,-0.9316,0.5503
778111,0.0905,-0.9290,0.5392
778136,0.0903,-0.9260,0.5323
778158,0.0865,-0.9180,0.5166
778178,0.0834,-0.9131,0.5082
778202,0.0793,-0.9078,0.4996
778224,0.0695,-0.8971,0.4827
778249,0.0638,-0.8918,0.4745
778284,0.0519,-0.8821,0.4592
778308,0.0400,-0.8739,0.4463
778333,0.0343,-0.8706,0.4406
778355,0.0236,-0.8655,0.4312
778378,0.0188,-0.8638,0.4274
778397,0.0144,-0.8627,0.4241
778414,0.0105,-0.8621,0.4214
778434,0.0070,-0.8622,0.4191
778477,-0.0005,-0.8656,0.4138
778498,-0.0021,-0.8676,0.4122
778522,-0.0038,-0.8726,0.4089
778545,-0.0042,-0.8754,0.4069
778567,-0.0042,-0.8781,0.4042
778584,-0.0033,-0.8834,0.3970
778618,-0.0017,-0.8883,0.3862
778640,-0.0006,-0.8907,0.3794
778670,0.0020,-0.8958,0.3628
778692,0.0034,-0.8987,0.3531
778736,0.0084,-0.9097,0.3201
778759,0.0103,-0.9143,0.3080
778783,0.0139,-0.9247,0.2830
778806,0.0157,-0.9303,0.2703
778828,0.0176,-0.9359,0.2576
778845,0.0192,-0.9417,0.2449
778863,0.0206,-0.9471,0.2324
778885,0.0232,-0.9570,0.2085
778916,0.0250,-0.9647,0.1863
778961,0.0264,-0.9692,0.1658
778986,0.0275,-0.9703,0.1476
779009,0.0281,-0.9696,0.1395
779031,0.0300,-0.9664,0.1254
779048,0.0316,-0.9644,0.1196
779065,0.0334,-0.9620,0.1147
779088,0.0359,-0.9597,0.1108
779130,0.0463,-0.9547,0.1061
779153,0.0507,-0.9542,0.1068
779177,0.0607,-0.9554,0.1121
779198,0.0659,-0.9573,0.1161
779226,0.0769,-0.9628,0.1265
779243,0.0824,-0.9664,0.1322
779267,0.0876,-0.9703,0.1381
779290,0.0929,-0.9747,0.1439
779325,0.1077,-0.9880,0.1600
779347,0.1124,-0.9922,0.1648
779372,0.1169,-0.9961,0.1692
779394,0.1257,-1.0024,0.1770
779416,0.1300,-1.0049,0.1807
779437,0.1342,-1.0066,0.1841
779459,0.1420,-1.0077,0.1912
779483,0.1456,-1.0070,0.1948
779529,0.1558,-0.9988,0.2068
779557,0.1622,-0.9888,0.2146
779574,0.1653,-0.9825,0.2181
779597,0.1685,-0.9758,0.2212
779619,0.1714,-0.9686,0.2236
779636,0.1741,-0.9612,0.2255
779658,0.1779,-0.9463,0.2257
779675,0.1786,-0.9393,0.2239
779710,0.1763,-0.9287,0.2152
779731,0.1729,-0.9257,0.2080
779755,0.1611,-0.9264,0.1881
779778,0.1527,-0.9305,0.1753
779800,0.1426,-0.9376,0.1604
779817,0.1306,-0.9474,0.1434
779859,0.0840,-0.9922,0.0803
779877,0.0651,-1.0109,0.0555
779922,0.0010,-1.0713,-0.0255
779945,-0.0217,-1.0907,-0.0531
779962,-0.0444,-1.1086,-0.0800
779984,-0.0876,-1.1378,-0.1290
780006,-0.1074,-1.1478,-0.1501
780023,-0.1255,-1.1542,-0.1685
780046,-0.1414,-1.1566,-0.1835
780068,-0.1666,-1.1486,-0.2032
780099,-0.1829,-1.1239,-0.2087
780121,-0.1879,-1.1062,-0.2064
780138,-0.1909,-1.0856,-0.2009
780162,-0.1923,-1.0627,-0.1926
780185,-0.1906,-1.0137,-0.1686
780204,-0.1880,-0.9890,-0.1534
780226,-0.1843,-0.9652,-0.1368
780247,-0.1750,-0.9222,-0.1002
780264,-0.1696,-0.9041,-0.0808
780281,-0.1639,-0.8883,-0.0613
780303,-0.1582,-0.8754,-0.0417
780346,-0.1417,-0.8535,0.0148
780368,-0.1367,-0.8517,0.0326
780395,-0.1272,-0.8550,0.0669
780417,-0.1226,-0.8594,0.0836
780438,-0.1178,-0.8651,0.1000
780468,-0.1078,-0.8795,0.1317
780485,-0.1025,-0.8876,0.1467
780506,-0.0969,-0.8959,0.1611
780533,-0.0847,-0.9126,0.1877
780556,-0.0780,-0.9208,0.2000
780582,-0.0638,-0.9362,0.2217
780605,-0.0565,-0.9432,0.2313
780627,-0.0416,-0.9558,0.2477
780644,-0.0345,-0.9612,0.2544
780667,-0.0277,-0.9657,0.2601
780684,-0.0215,-0.9695,0.2649
780702,-0.0159,-0.9725,0.2688
780731,-0.0065,-0.9763,0.2740
780752,-0.0028,-0.9771,0.2756
780775,0.0023,-0.9768,0.2771
780792,0.0038,-0.9758,0.2770
780815,0.0045,-0.9744,0.2765
780837,0.0045,-0.9725,0.2758
780854,0.0039,-0.9703,0.2747
780876,0.0012,-0.9652,0.2721
780902,-0.0009,-0.9624,0.2708
780946,-0.0089,-0.9542,0.2666
780969,-0.0118,-0.9518,0.2654
780986,-0.0148,-0.9496,0.2643
781008,-0.0204,-0.9460,0.2625
781031,-0.0228,-0.9449,0.2617
781048,-0.0253,-0.9441,0.2610
781083,-0.0292,-0.9434,0.2598
781129,-0.0330,-0.9447,0.2584
781152,-0.0337,-0.9454,0.2581
781176,-0.0347,-0.9475,0.2574
781199,-0.0348,-0.9486,0.2572
781221,-0.0350,-0.9507,0.2567
781238,-0.0350,-0.9517,0.2566
781259,-0.0349,-0.9525,0.2563
781280,-0.0349,-0.9532,0.2563
781304,-0.0348,-0.9541,0.2562
781321,-0.0348,-0.9542,0.2561
781344,-0.0348,-0.9541,0.2561
781402,-0.0352,-0.9520,0.2561
781429,-0.0353,-0.9512,0.2561
781450,-0.0355,-0.9493,0.2560
781473,-0.0356,-0.9482,0.2560
781492,-0.0356,-0.9473,0.2560
781509,-0.0356,-0.9463,0.2560
781526,-0.0356,-0.9454,0.2560
781548,-0.0352,-0.9437,0.2562
781583,-0.0344,-0.9423,0.2565
781606,-0.0338,-0.9415,0.2566
781632,-0.0325,-0.9402,0.2571
781655,-0.0317,-0.9395,0.2574
781689,-0.0300,-0.9377,0.2585
781707,-0.0291,-0.9369,0.2593
781724,-0.0282,-0.9358,0.2601
781746,-0.0266,-0.9333,0.2620
781781,-0.0256,-0.9299,0.2638
781801,-0.0254,-0.9277,0.2644
781826,-0.0254,-0.9252,0.2649
781848,-0.0259,-0.9188,0.2649
781871,-0.0266,-0.9149,0.2645
781888,-0.0275,-0.9106,0.2640
781910,-0.0302,-0.9006,0.2625
781928,-0.0321,-0.8950,0.2616
781987,-0.0408,-0.8773,0.2614
782011,-0.0483,-0.8667,0.2659
782028,-0.0526,-0.8624,0.2703
782051,-0.0568,-0.8591,0.2764
782073,-0.0610,-0.8571,0.2845
782090,-0.0649,-0.8563,0.2947
782112,-0.0720,-0.8593,0.3213
782129,-0.0747,-0.8629,0.3375
782164,-0.0782,-0.8745,0.3749
782187,-0.0791,-0.8820,0.3955
782211,-0.0789,-0.8986,0.4381
782234,-0.0780,-0.9071,0.4594
782256,-0.0754,-0.9226,0.4994
782273,-0.0740,-0.9290,0.5176
782293,-0.0724,-0.9338,0.5341
782321,-0.0701,-0.9386,0.5610
782358,-0.0695,-0.9365,0.5798
782381,-0.0699,-0.9330,0.5863
782405,-0.0732,-0.9226,0.5945
782422,-0.0758,-0.9164,0.5967
782441,-0.0791,-0.9100,0.5978
782462,-0.0828,-0.9039,0.5981
782484,-0.0868,-0.8984,0.5978
782506,-0.0953,-0.8907,0.5946
782529,-0.0995,-0.8889,0.5916
782558,-0.1064,-0.8905,0.5807
782581,-0.1088,-0.8942,0.5719
782621,-0.1077,-0.9164,0.5265
782644,-0.1041,-0.9274,0.5032
782668,-0.0911,-0.9535,0.4426
782700,-0.0701,-0.9839,0.3643
782722,-0.0569,-1.0000,0.3197
782747,-0.0420,-1.0165,0.2728
782769,-0.0090,-1.0487,0.1768
782812,0.0259,-1.0768,0.0852
782833,0.0593,-1.0973,0.0065
782858,0.0745,-1.1038,-0.0262
782880,0.0880,-1.1074,-0.0541
782902,0.1094,-1.1063,-0.0940
782930,0.1221,-1.0941,-0.1132
782950,0.1250,-1.0842,-0.1156
782973,0.1256,-1.0724,-0.1138
782995,0.1241,-1.0588,-0.1079
783038,0.1093,-1.0117,-0.0710
783061,0.1014,-0.9954,-0.0538
783078,0.0925,-0.9795,-0.0348
783100,0.0721,-0.9506,0.0072
783123,0.0608,-0.9381,0.0294
783140,0.0490,-0.9272,0.0522
783157,0.0366,-0.9181,0.0753
783179,0.0115,-0.9050,0.1215
783214,-0.0139,-0.8986,0.1660
783242,-0.0266,-0.8971,0.2069
783260,-0.0518,-0.8976,0.2255
783282,-0.0642,-0.8986,0.2426
783305,-0.0765,-0.8999,0.2582
783322,-0.0887,-0.9014,0.2725
783343,-0.1119,-0.9039,0.2969
783360,-0.1229,-0.9048,0.3070
783403,-0.1432,-0.9056,0.3235
783427,-0.1613,-0.9054,0.3347
783448,-0.1694,-0.9049,0.3384
783471,-0.1769,-0.9043,0.3409
783490,-0.1896,-0.9030,0.3428
783526,-0.1992,-0.9015,0.3413
783558,-0.2056,-0.9001,0.3375
783575,-0.2075,-0.8995,0.3350
783618,-0.2089,-0.8987,0.3295
783641,-0.2072,-0.8984,0.3236
783666,-0.2052,-0.8987,0.3207
783688,-0.1995,-0.8998,0.3151
783710,-0.1958,-0.9006,0.3125
783727,-0.1919,-0.9016,0.3099
783750,-0.1875,-0.9028,0.3076
783774,-0.1782,-0.9055,0.3037
783812,-0.1686,-0.9086,0.3009
783850,-0.1591,-0.9119,0.2993
783867,-0.1545,-0.9136,0.2992
783889,-0.1459,-0.9169,0.2998
783912,-0.1418,-0.9186,0.3007
783929,-0.1381,-0.9200,0.3018
783951,-0.1309,-0.9226,0.3047
783976,-0.1274,-0.9235,0.3064
784021,-0.1173,-0.9236,0.3119
784044,-0.1139,-0.9229,0.3136
784061,-0.1105,-0.9216,0.3152
784083,-0.1036,-0.9181,0.3177
784105,-0.1002,-0.9159,0.3184
784122,-0.0970,-0.9135,0.3187
784155,-0.0917,-0.9081,0.3177
784201,-0.0870,-0.8989,0.3123
784224,-0.0869,-0.8955,0.3096
784241,-0.0875,-0.8921,0.3065
784263,-0.0890,-0.8884,0.3033
784285,-0.0944,-0.8810,0.2971
784302,-0.0984,-0.8772,0.2946
784325,-0.1031,-0.8737,0.2925
784346,-0.1085,-0.8704,0.2913
784368,-0.1206,-0.8651,0.2927
784385,-0.1268,-0.8635,0.2958
784408,-0.1331,-0.8628,0.3008
784451,-0.1484,-0.8673,0.3270
784475,-0.1521,-0.8710,0.3394
784499,-0.1562,-0.8811,0.3687
784519,-0.1569,-0.8872,0.3848
784538,-0.1565,-0.8936,0.4014
784561,-0.1533,-0.9058,0.4346
784581,-0.1508,-0.9110,0.4501
784598,-0.1476,-0.9153,0.4645
784650,-0.1375,-0.9192,0.4979
784673,-0.1342,-0.9169,0.5051
784690,-0.1313,-0.9124,0.5103
784715,-0.1271,-0.8972,0.5145
784738,-0.1259,-0.8867,0.5140
784758,-0.1259,-0.8608,0.5085
784784,-0.1271,-0.8462,0.5043
784801,-0.1292,-0.8312,0.4996
784836,-0.1356,-0.8019,0.4906
784859,-0.1448,-0.7780,0.4849
784881,-0.1499,-0.7695,0.4839
784904,-0.1553,-0.7642,0.4845
784926,-0.1663,-0.7645,0.4899
784943,-0.1715,-0.7706,0.4940
784966,-0.1763,-0.7809,0.4989
784988,-0.1836,-0.8129,0.5079
785043,-0.1855,-0.8842,0.5096
785066,-0.1832,-0.9124,0.5040
785091,-0.1736,-0.9727,0.4803
785114,-0.1663,-1.0038,0.4618
785138,-0.1462,-1.0654,0.4121
785161,-0.1335,-1.0947,0.3818
785183,-0.1193,-1.1222,0.3489
785221,-0.0690,-1.1868,0.2404
785244,-0.0509,-1.2004,0.2036
785261,-0.0328,-1.2094,0.1676
785283,-0.0153,-1.2133,0.1332
785305,0.0175,-1.2058,0.0713
785322,0.0320,-1.1947,0.0446
785345,0.0449,-1.1791,0.0210
785366,0.0562,-1.1594,0.0009
785398,0.0724,-1.1104,-0.0297
785428,0.0802,-1.0527,-0.0470
785449,0.0811,-1.0226,-0.0509
785471,0.0776,-0.9631,-0.0496
785492,0.0739,-0.9352,-0.0443
785513,0.0690,-0.9093,-0.0360
785537,0.0573,-0.8655,-0.0105
785560,0.0509,-0.8483,0.0062
785582,0.0385,-0.8240,0.0465
785599,0.0326,-0.8169,0.0692
785616,0.0271,-0.8129,0.0929
785639,0.0222,-0.8120,0.1171
785681,0.0104,-0.8246,0.1882
785705,0.0074,-0.8331,0.2101
785730,0.0029,-0.8545,0.2488
785753,0.0011,-0.8668,0.2654
785775,-0.0006,-0.8796,0.2798
785792,-0.0024,-0.8926,0.2920
785816,-0.0065,-0.9183,0.3102
785839,-0.0090,-0.9304,0.3163
785877,-0.0192,-0.9623,0.3246
785897,-0.0234,-0.9709,0.3247
785922,-0.0282,-0.9786,0.3236
785944,-0.0388,-0.9908,0.3188
785967,-0.0447,-0.9952,0.3154
786037,-0.0684,-1.0015,0.2979
786084,-0.0836,-0.9952,0.2832
786109,-0.0914,-0.9872,0.2738
786132,-0.0946,-0.9823,0.2693
786154,-0.0970,-0.9769,0.2650
786171,-0.0990,-0.9714,0.2610
786193,-0.1013,-0.9602,0.2539
786216,-0.1017,-0.9547,0.2510
786233,-0.1016,-0.9496,0.2483
786250,-0.1011,-0.9447,0.2461
786272,-0.0990,-0.9364,0.2427
786330,-0.0942,-0.9279,0.2397
786353,-0.0923,-0.9261,0.2393
786370,-0.0905,-0.9250,0.2389
786392,-0.0867,-0.9242,0.2389
786415,-0.0850,-0.9246,0.2391
786437,-0.0818,-0.9260,0.2399
786461,-0.0802,-0.9272,0.2404
786481,-0.0789,-0.9285,0.2408
786508,-0.0762,-0.9310,0.2421
786528,-0.0748,-0.9321,0.2427
786552,-0.0735,-0.9330,0.2432
786572,-0.0709,-0.9338,0.2439
786595,-0.0697,-0.9337,0.2440
786620,-0.0674,-0.9326,0.2435
786637,-0.0664,-0.9316,0.2429
786654,-0.0656,-0.9302,0.2421
786677,-0.0649,-0.9285,0.2410
786712,-0.0643,-0.9240,0.2384
786730,-0.0643,-0.9210,0.2368
786757,-0.0654,-0.9138,0.2335
786778,-0.0665,-0.9095,0.2318
786797,-0.0681,-0.9048,0.2302
786819,-0.0728,-0.8947,0.2277
786842,-0.0758,-0.8895,0.2271
786859,-0.0795,-0.8848,0.2272
786901,-0.0928,-0.8741,0.2341
786925,-0.0977,-0.8726,0.2395
786953,-0.1067,-0.8735,0.2556
786976,-0.1106,-0.8761,0.2664
786998,-0.1163,-0.8855,0.2932
787015,-0.1178,-0.8920,0.3088
787038,-0.1184,-0.8993,0.3257
787063,-0.1167,-0.9149,0.3617
787114,-0.1084,-0.9343,0.4154
787137,-0.1045,-0.9382,0.4319
787154,-0.1003,-0.9403,0.4469
787176,-0.0961,-0.9404,0.4603
787198,-0.0873,-0.9343,0.4824
787233,-0.0789,-0.9200,0.4983
787256,-0.0750,-0.9102,0.5043
787293,-0.0649,-0.8716,0.5168
787315,-0.0626,-0.8566,0.5201
787340,-0.0609,-0.8408,0.5231
787362,-0.0603,-0.8094,0.5284
787385,-0.0615,-0.7948,0.5311
787402,-0.0640,-0.7816,0.5339
787423,-0.0676,-0.7708,0.5370
787443,-0.0784,-0.7582,0.5439
787464,-0.0851,-0.7576,0.5480
787482,-0.0927,-0.7614,0.5522
787501,-0.1007,-0.7697,0.5568
787539,-0.1246,-0.8214,0.5691
787567,-0.1315,-0.8466,0.5715
787590,-0.1406,-0.9053,0.5708
787614,-0.1423,-0.9373,0.5660
787637,-0.1420,-0.9697,0.5575
787659,-0.1350,-1.0332,0.5258
787696,-0.1210,-1.0909,0.4714
787719,-0.1117,-1.1165,0.4355
787743,-0.0891,-1.1587,0.3496
787766,-0.0757,-1.1749,0.3011
787788,-0.0455,-1.1965,0.1985
787805,-0.0294,-1.2017,0.1464
787853,0.0193,-1.1937,-0.0018
787870,0.0342,-1.1835,-0.0455
787887,0.0481,-1.1696,-0.0851
787910,0.0604,-1.1522,-0.1201
787952,0.0872,-1.0837,-0.1945
787972,0.0924,-1.0573,-0.2086
787997,0.0956,-1.0299,-0.2177
788019,0.0969,-0.9755,-0.2209
788042,0.0953,-0.9496,-0.2158
788061,0.0924,-0.9254,-0.2067
788087,0.0836,-0.8838,-0.1779
788110,0.0781,-0.8669,-0.1588
788153,0.0603,-0.8339,-0.0890
788177,0.0543,-0.8286,-0.0629
788195,0.0487,-0.8260,-0.0360
788217,0.0385,-0.8284,0.0178
788240,0.0339,-0.8329,0.0441
788257,0.0298,-0.8392,0.0693
788279,0.0260,-0.8472,0.0934
788296,0.0225,-0.8564,0.1158
788331,0.0137,-0.8903,0.1735
788353,0.0112,-0.9025,0.1895
788378,0.0092,-0.9147,0.2040
788400,0.0054,-0.9386,0.2294
788424,0.0038,-0.9497,0.2406
788445,0.0023,-0.9601,0.2510
788482,-0.0018,-0.9847,0.2781
788519,-0.0049,-0.9950,0.2928
788542,-0.0066,-0.9982,0.2990
788566,-0.0103,-1.0010,0.3090
788589,-0.0122,-1.0007,0.3126
788631,-0.0177,-0.9951,0.3185
788654,-0.0194,-0.9919,0.3186
788676,-0.0226,-0.9840,0.3165
788693,-0.0242,-0.9795,0.3143
788721,-0.0255,-0.9747,0.3115
788747,-0.0282,-0.9651,0.3042
788767,-0.0294,-0.9603,0.3000
788791,-0.0316,-0.9513,0.2913
788813,-0.0327,-0.9471,0.2869
788830,-0.0337,-0.9434,0.2826
788853,-0.0347,-0.9399,0.2786
788875,-0.0361,-0.9343,0.2715
788892,-0.0367,-0.9320,0.2686
788909,-0.0374,-0.9302,0.2660
788932,-0.0377,-0.9287,0.2639
788974,-0.0382,-0.9263,0.2610
788997,-0.0381,-0.9259,0.2612
789019,-0.0377,-0.9258,0.2618
789041,-0.0363,-0.9254,0.2649
789064,-0.0350,-0.9249,0.2672
789101,-0.0319,-0.9231,0.2727
789120,-0.0299,-0.9215,0.2758
789181,-0.0209,-0.9095,0.2880
789206,-0.0166,-0.9012,0.2937
789229,-0.0146,-0.8970,0.2968
789251,-0.0132,-0.8927,0.2997
789268,-0.0120,-0.8885,0.3030
789290,-0.0107,-0.8813,0.3103
789315,-0.0109,-0.8783,0.3148
789350,-0.0121,-0.8728,0.3326
789373,-0.0145,-0.8723,0.3405
789397,-0.0159,-0.8724,0.3492
789415,-0.0171,-0.8733,0.3591
789436,-0.0192,-0.8767,0.3822
789456,-0.0198,-0.8789,0.3951
789479,-0.0201,-0.8811,0.4088
789498,-0.0204,-0.8832,0.4229
789519,-0.0204,-0.8857,0.4512
789554,-0.0206,-0.8853,0.4778
789574,-0.0211,-0.8837,0.4900
789594,-0.0221,-0.8812,0.5011
789611,-0.0237,-0.8782,0.5112
789633,-0.0283,-0.8708,0.5282
789656,-0.0315,-0.8672,0.5353
789673,-0.0354,-0.8638,0.5416
789709,-0.0446,-0.8593,0.5524
789756,-0.0602,-0.8611,0.5662
789776,-0.0652,-0.8646,0.5702
789797,-0.0739,-0.8760,0.5763
789820,-0.0771,-0.8837,0.5775
789842,-0.0796,-0.8925,0.5767
789859,-0.0812,-0.9025,0.5734
789881,-0.0818,-0.9252,0.5560
789904,-0.0813,-0.9380,0.5410
789921,-0.0803,-0.9519,0.5215
789938,-0.0787,-0.9668,0.4976
789960,-0.0731,-0.9989,0.4395
790002,-0.0625,-1.0321,0.3728
790026,-0.0469,-1.0634,0.3018
790050,-0.0375,-1.0776,0.2655
790073,-0.0275,-1.0905,0.2292
790094,-0.0061,-1.1104,0.1587
790117,0.0048,-1.1169,0.1252
790136,0.0153,-1.1207,0.0938
790158,0.0348,-1.1194,0.0378
790220,0.0576,-1.0964,-0.0222
790245,0.0675,-1.0702,-0.0433
790268,0.0707,-1.0552,-0.0479
790290,0.0732,-1.0229,-0.0450
790307,0.0726,-1.0067,-0.0381
790339,0.0676,-0.9755,-0.0146
790356,0.0632,-0.9612,0.0012
790391,0.0515,-0.9358,0.0391
790416,0.0443,-0.9250,0.0602
790437,0.0364,-0.9158,0.0822
790459,0.0189,-0.9011,0.1268
790480,0.0094,-0.8958,0.1487
790504,-0.0105,-0.8887,0.1901
790526,-0.0208,-0.8868,0.2091
790551,-0.0312,-0.8860,0.2269
790586,-0.0625,-0.8892,0.2729
790605,-0.0725,-0.8920,0.2859
790632,-0.0823,-0.8954,0.2976
790650,-0.0916,-0.8993,0.3083
790672,-0.1089,-0.9083,0.3263
790695,-0.1167,-0.9130,0.3337
790712,-0.1239,-0.9176,0.3401
790734,-0.1359,-0.9260,0.3502
790761,-0.1405,-0.9297,0.3540
790792,-0.1466,-0.9355,0.3586
790815,-0.1482,-0.9377,0.3595
790832,-0.1486,-0.9393,0.3595
790873,-0.1438,-0.9406,0.3547
790903,-0.1364,-0.9386,0.3486
790950,-0.1212,-0.9323,0.3372
790981,-0.1100,-0.9269,0.3292
791003,-0.1045,-0.9242,0.3253
791020,-0.0991,-0.9216,0.3214
791043,-0.0941,-0.9193,0.3176
791065,-0.0854,-0.9156,0.3104
791082,-0.0818,-0.9144,0.3071
791104,-0.0787,-0.9136,0.3042
791124,-0.0763,-0.9131,0.3015
791148,-0.0732,-0.9135,0.2970
791166,-0.0725,-0.9142,0.2952
791189,-0.0724,-0.9153,0.2936
791249,-0.0758,-0.9207,0.2893
791273,-0.0771,-0.9219,0.2886
791294,-0.0798,-0.9233,0.2874
791316,-0.0809,-0.9233,0.2869
791339,-0.0818,-0.9225,0.2864
791356,-0.0825,-0.9209,0.2859
791373,-0.0829,-0.9185,0.2855
791395,-0.0831,-0.9103,0.2852
791431,-0.0826,-0.8979,0.2854
791451,-0.0823,-0.8905,0.2861
791470,-0.0820,-0.8824,0.2874
791487,-0.0818,-0.8740,0.2894
791506,-0.0815,-0.8655,0.2922
791525,-0.0818,-0.8492,0.3013
791547,-0.0822,-0.8422,0.3076
791577,-0.0836,-0.8312,0.3250
791622,-0.0854,-0.8256,0.3486
791643,-0.0874,-0.8256,0.3784
791668,-0.0883,-0.8275,0.3953
791690,-0.0901,-0.8347,0.4319
791712,-0.0908,-0.8395,0.4510
791729,-0.0914,-0.8448,0.4705
791751,-0.0919,-0.8505,0.4899
791770,-0.0923,-0.8561,0.5087
791813,-0.0927,-0.8711,0.5593
791836,-0.0925,-0.8748,0.5734
791860,-0.0918,-0.8798,0.5962
791884,-0.0914,-0.8809,0.6049
791907,-0.0906,-0.8807,0.6168
791924,-0.0903,-0.8798,0.6204
791947,-0.0903,-0.8783,0.6226
791969,-0.0909,-0.8748,0.6240
791986,-0.0916,-0.8730,0.6238
792003,-0.0923,-0.8716,0.6230
792025,-0.0933,-0.8705,0.6219
792068,-0.0973,-0.8705,0.6152
792090,-0.0990,-0.8719,0.6111
792114,-0.1007,-0.8741,0.6053
792135,-0.1041,-0.8815,0.5878
792158,-0.1055,-0.8866,0.5751
792190,-0.1071,-0.8995,0.5399
792238,-0.1042,-0.9261,0.4607
792263,-0.1011,-0.9369,0.4283
792285,-0.0896,-0.9609,0.3591
792308,-0.0811,-0.9738,0.3241
792325,-0.0708,-0.9867,0.2899
792347,-0.0590,-0.9994,0.2571
792369,-0.0315,-1.0225,0.1979
792389,-0.0167,-1.0319,0.1720
792407,-0.0016,-1.0393,0.1489
792429,0.0134,-1.0446,0.1287
792469,0.0548,-1.0455,0.0863
792493,0.0667,-1.0408,0.0782
792516,0.0861,-1.0243,0.0712
792539,0.0935,-1.0132,0.0719
792561,0.0995,-1.0009,0.0754
792578,0.1072,-0.9736,0.0900
792600,0.1089,-0.9597,0.1007
792623,0.1095,-0.9463,0.1133
792659,0.1077,-0.9219,0.1597
792682,0.1027,-0.9026,0.1770
792707,0.0991,-0.8951,0.1947
792729,0.0901,-0.8850,0.2302
792752,0.0847,-0.8823,0.2477
792779,0.0721,-0.8811,0.2809
792807,0.0652,-0.8826,0.2964
792825,0.0502,-0.8888,0.3245
792856,0.0422,-0.8932,0.3367
792879,0.0260,-0.9036,0.3569
792896,0.0177,-0.9092,0.3647
792919,0.0094,-0.9147,0.3710
792941,-0.0072,-0.9248,0.3793
792958,-0.0154,-0.9291,0.3815
792981,-0.0236,-0.9326,0.3824
793003,-0.0315,-0.9355,0.3823
793041,-0.0551,-0.9402,0.3773
793077,-0.0699,-0.9403,0.3716
793116,-0.0839,-0.9384,0.3650
