timestamp,acc_x,acc_y,acc_z
54044,-0.0133,-0.9124,0.3221
54060,-0.0148,-0.9113,0.3180
54076,-0.0157,-0.9094,0.3121
54086,-0.0161,-0.9083,0.3086
54102,-0.0162,-0.9053,0.3004
54132,-0.0142,-0.8978,0.2806
54144,-0.0131,-0.8959,0.2753
54160,-0.0099,-0.8922,0.2646
54178,-0.0027,-0.8877,0.2507
54193,0.0004,-0.8866,0.2472
54209,0.0073,-0.8855,0.2428
54225,0.0155,-0.8860,0.2428
54243,0.0292,-0.8888,0.2518
54274,0.0427,-0.8926,0.2706
54292,0.0527,-0.8966,0.2974
54329,0.0574,-0.8977,0.3433
54341,0.0571,-0.8949,0.3698
54357,0.0557,-0.8926,0.3837
54375,0.0509,-0.8824,0.4268
54391,0.0469,-0.8733,0.4554
54406,0.0447,-0.8679,0.4694
54422,0.0403,-0.8560,0.4957
54440,0.0337,-0.8362,0.5305
54455,0.0316,-0.8296,0.5409
54471,0.0276,-0.8169,0.5599
54487,0.0240,-0.8051,0.5776
54497,0.0217,-0.7942,0.5950
54527,0.0204,-0.7798,0.6228
54543,0.0208,-0.7712,0.6437
54602,0.0270,-0.7439,0.7361
54618,0.0312,-0.7378,0.7675
54634,0.0372,-0.7329,0.7990
54648,0.0452,-0.7295,0.8284
54664,0.0543,-0.7275,0.8528
54674,0.0590,-0.7273,0.8623
54690,0.0676,-0.7279,0.8748
54701,0.0713,-0.7288,0.8774
54717,0.0770,-0.7314,0.8750
54771,0.0819,-0.7454,0.7991
54787,0.0814,-0.7501,0.7643
54797,0.0812,-0.7526,0.7458
54813,0.0814,-0.7577,0.7079
54829,0.0823,-0.7633,0.6696
54845,0.0837,-0.7698,0.6318
54880,0.0870,-0.7854,0.5612
54896,0.0879,-0.7944,0.5283
54907,0.0878,-0.8043,0.4973
54956,0.0831,-0.8373,0.4186
54971,0.0819,-0.8431,0.4075
54989,0.0771,-0.8618,0.3766
55005,0.0729,-0.8749,0.3574
55016,0.0703,-0.8816,0.3481
55032,0.0651,-0.8949,0.3303
55053,0.0594,-0.9077,0.2826
55069,0.0535,-0.9200,0.2986
55085,0.0474,-0.9312,0.2849
55101,0.0411,-0.9407,0.2727
55133,0.0289,-0.9528,0.2534
55149,0.0229,-0.9550,0.2469
55161,0.0172,-0.9546,0.2429
55199,0.0061,-0.9469,0.2423
55209,0.0033,-0.9404,0.2452
55225,-0.0022,-0.9369,0.2473
55241,-0.0074,-0.9296,0.2527
55257,-0.0122,-0.9225,0.2592
55275,-0.0182,-0.9127,0.2697
55290,-0.0197,-0.9098,0.2732
55306,-0.0222,-0.9048,0.2798
55320,-0.0239,-0.9006,0.2856
55357,-0.0251,-0.8937,0.2980
55372,-0.0250,-0.8926,0.3002
55388,-0.0242,-0.8906,0.3049
55406,-0.0220,-0.8876,0.3125
55421,-0.0211,-0.8867,0.3152
55437,-0.0192,-0.8850,0.3209
55453,-0.0167,-0.8835,0.3271
55471,-0.0125,-0.8823,0.3368
55505,-0.0055,-0.8822,0.3496
55523,-0.0021,-0.8827,0.3552
55553,0.0034,-0.8834,0.3630
55569,0.0043,-0.8833,0.3652
55585,0.0056,-0.8831,0.3658
55595,0.0061,-0.8823,0.3662
55611,0.0061,-0.8815,0.3655
55625,0.0059,-0.8810,0.3647
55641,0.0052,-0.8804,0.3625
55652,0.0044,-0.8802,0.3597
55667,0.0039,-0.8804,0.3582
55683,0.0031,-0.8812,0.3549
55699,0.0024,-0.8826,0.3518
55715,0.0024,-0.8843,0.3492
55768,0.0081,-0.8928,0.3439
55809,0.0151,-0.8989,0.3397
55825,0.0178,-0.9011,0.3368
55841,0.0204,-0.9033,0.3329
55851,0.0216,-0.9045,0.3306
55867,0.0237,-0.9073,0.3254
55883,0.0255,-0.9105,0.3203
55899,0.0273,-0.9138,0.3163
55917,0.0293,-0.9169,0.3142
55928,0.0303,-0.9180,0.3141
55944,0.0320,-0.9192,0.3152
55960,0.0333,-0.9183,0.3182
56009,0.0305,-0.9052,0.3362
56018,0.0289,-0.9012,0.3406
56034,0.0251,-0.8920,0.3503
56050,0.0210,-0.8806,0.3607
56066,0.0172,-0.8679,0.3700
56082,0.0142,-0.8551,0.3768
56114,0.0116,-0.8335,0.3800
56124,0.0120,-0.8295,0.3789
56135,0.0140,-0.8237,0.3757
56150,0.0157,-0.8218,0.3740
56166,0.0201,-0.8196,0.3718
56178,0.0253,-0.8186,0.3729
56208,0.0347,-0.8158,0.3923
56224,0.0367,-0.7826,0.4127
56240,0.0399,-0.8081,0.4255
56250,0.0421,-0.8000,0.4561
56266,0.0430,-0.7909,0.4916
56281,0.0428,-0.7864,0.5109
56297,0.0411,-0.7787,0.5515
56315,0.0364,-0.7716,0.6167
56330,0.0345,-0.7705,0.6395
56344,0.0317,-0.7697,0.6860
56360,0.0305,-0.7703,0.7335
56397,0.0375,-0.7740,0.8433
56431,0.0507,-0.7784,0.8998
56441,0.0542,-0.7799,0.9069
56457,0.0608,-0.7833,0.9115
56473,0.0660,-0.7875,0.9030
56489,0.0693,-0.7922,0.8820
56507,0.0707,-0.7976,0.8506
56523,0.0703,-0.8031,0.8115
56539,0.0687,-0.8083,0.7677
56549,0.0676,-0.8107,0.7449
56565,0.0649,-0.8147,0.6989
56595,0.0569,-0.8202,0.6113
57619,-0.0062,-0.9102,0.3058
57800,0.0116,-0.9382,0.2144
57810,0.0135,-0.9374,0.2203
57826,0.0164,-0.9332,0.2336
57836,0.0172,-0.9298,0.2405
57852,0.0175,-0.9210,0.2534
57863,0.0161,-0.9104,0.2644
57893,0.0125,-0.8929,0.2770
57909,0.0099,-0.8813,0.2842
57925,0.0079,-0.8707,0.2920
57952,0.0066,-0.8528,0.3132
57967,0.0067,-0.8490,0.3202
57983,0.0073,-0.8422,0.3365
58000,0.0082,-0.8361,0.3561
58016,0.0090,-0.8304,0.3787
58031,0.0103,-0.8251,0.4036
58041,0.0109,-0.8228,0.4169
58055,0.0123,-0.8187,0.4451
58085,0.0175,-0.8157,0.5077
58101,0.0219,-0.8164,0.5413
58114,0.0247,-0.8174,0.5585
58133,0.0345,-0.8218,0.6093
58150,0.0417,-0.8257,0.6410
58165,0.0488,-0.8293,0.6699
58180,0.0521,-0.8311,0.6830
58198,0.0604,-0.8342,0.7156
58214,0.0645,-0.8347,0.7313
58229,0.0660,-0.8344,0.7373
58263,0.0687,-0.8281,0.7474
58299,0.0649,-0.8209,0.7335
58315,0.0615,-0.8176,0.7208
58331,0.0574,-0.8149,0.7054
58341,0.0551,-0.8138,0.6971
58357,0.0498,-0.8125,0.6798
58372,0.0441,-0.8123,0.6625
58388,0.0381,-0.8125,0.6462
58406,0.0321,-0.8127,0.6317
58420,0.0262,-0.8127,0.6188
58436,0.0203,-0.8124,0.6069
58452,0.0138,-0.8116,0.5948
58469,0.0067,-0.8109,0.5815
58483,0.0032,-0.8107,0.5669
