sys_ms,acc_x,acc_y,acc_z
356711,-0.0250,-0.7228,0.6371
356735,-0.0212,-0.7229,0.6384
356753,-0.0201,-0.7229,0.6398
356775,-0.0197,-0.7228,0.6411
356797,-0.0206,-0.7224,0.6436
356814,-0.0222,-0.7220,0.6447
356831,-0.0243,-0.7216,0.6459
356854,-0.0270,-0.7208,0.6471
356890,-0.0341,-0.7190,0.6495
356913,-0.0426,-0.7164,0.6523
356938,-0.0472,-0.7148,0.6538
356960,-0.0568,-0.7111,0.6571
356982,-0.0613,-0.7089,0.6591
356999,-0.0656,-0.7065,0.6610
357038,-0.0730,-0.7012,0.6654
357056,-0.0757,-0.6984,0.6680
357084,-0.0790,-0.6921,0.6737
357107,-0.0792,-0.6891,0.6772
357131,-0.0764,-0.6831,0.6859
357154,-0.0734,-0.6803,0.6912
357176,-0.0640,-0.6755,0.7036
357196,-0.0579,-0.6737,0.7107
357219,-0.0508,-0.6722,0.7181
357241,-0.0350,-0.6702,0.7341
357289,-0.0094,-0.6683,0.7600
357312,-0.0010,-0.6678,0.7693
357348,0.0155,-0.6666,0.7898
357369,0.0233,-0.6658,0.8013
357391,0.0380,-0.6633,0.8271
357411,0.0444,-0.6619,0.8416
357433,0.0500,-0.6603,0.8569
357450,0.0547,-0.6586,0.8730
357467,0.0581,-0.6567,0.8898
357489,0.0613,-0.6536,0.9238
357532,0.0593,-0.6520,0.9557
357553,0.0565,-0.6523,0.9691
357577,0.0471,-0.6555,0.9875
357600,0.0410,-0.6588,0.9912
357622,0.0267,-0.6693,0.9846
357658,0.0109,-0.6866,0.9574
357677,0.0029,-0.6984,0.9360
357736,-0.0234,-0.7631,0.8069
357758,-0.0277,-0.7820,0.7667
357776,-0.0308,-0.8011,0.7246
357798,-0.0328,-0.8201,0.6815
357820,-0.0342,-0.8551,0.5944
357837,-0.0339,-0.8705,0.5518
357860,-0.0333,-0.8842,0.5105
357877,-0.0328,-0.8960,0.4713
357913,-0.0322,-0.9137,0.4017
357936,-0.0330,-0.9231,0.3481
357960,-0.0339,-0.9247,0.3287
357978,-0.0353,-0.9242,0.3147
358000,-0.0389,-0.9171,0.3033
358022,-0.0413,-0.9106,0.3059
358040,-0.0437,-0.9026,0.3137
358061,-0.0463,-0.8929,0.3264
358078,-0.0490,-0.8820,0.3438
358114,-0.0555,-0.8430,0.4177
358137,-0.0569,-0.8289,0.4478
358162,-0.0576,-0.8146,0.4794
358184,-0.0568,-0.7863,0.5444
358207,-0.0553,-0.7727,0.5764
358227,-0.0530,-0.7598,0.6072
358267,-0.0431,-0.7266,0.6862
358305,-0.0353,-0.7098,0.7240
358329,-0.0316,-0.7034,0.7379
358350,-0.0251,-0.6942,0.7556
358372,-0.0228,-0.6918,0.7596
358392,-0.0212,-0.6904,0.7606
358416,-0.0210,-0.6914,0.7545
358439,-0.0226,-0.6935,0.7480
358461,-0.0295,-0.7004,0.7296
358499,-0.0416,-0.7104,0.7062
358549,-0.0680,-0.7300,0.6671
358587,-0.0898,-0.7454,0.6410
358610,-0.1134,-0.7616,0.6172
358627,-0.1251,-0.7695,0.6067
358649,-0.1365,-0.7771,0.5973
358672,-0.1472,-0.7842,0.5892
358719,-0.1737,-0.8013,0.5725
358744,-0.1854,-0.8086,0.5674
358767,-0.1895,-0.8109,0.5664
358789,-0.1923,-0.8124,0.5663
358806,-0.1940,-0.8130,0.5669
358828,-0.1940,-0.8120,0.5699
358851,-0.1926,-0.8107,0.5721
358878,-0.1873,-0.8065,0.5774
358909,-0.1791,-0.8014,0.5820
358932,-0.1742,-0.7987,0.5837
358956,-0.1632,-0.7931,0.5852
358978,-0.1573,-0.7900,0.5847
359001,-0.1511,-0.7870,0.5834
359018,-0.1448,-0.7837,0.5812
359040,-0.1318,-0.7767,0.5742
359063,-0.1252,-0.7729,0.5698
359087,-0.1184,-0.7692,0.5652
359109,-0.1041,-0.7614,0.5562
359153,-0.0885,-0.7222,0.5458
359177,-0.0715,-0.7456,0.5438
359197,-0.0627,-0.7419,0.5425
359220,-0.0447,-0.7355,0.5421
359242,-0.0358,-0.7328,0.5428
359259,-0.0271,-0.7305,0.5442
359282,-0.0187,-0.7284,0.5459
359301,-0.0107,-0.7267,0.5481
359347,0.0089,-0.7219,0.5570
359368,0.0139,-0.7202,0.5610
359390,0.0211,-0.7153,0.5717
359411,0.0234,-0.7119,0.5790
359432,0.0251,-0.7079,0.5881
359453,0.0269,-0.6974,0.6128
359484,0.0278,-0.6836,0.6476
359501,0.0284,-0.6757,0.6687
359536,0.0305,-0.6582,0.7175
359559,0.0319,-0.6488,0.7444
359581,0.0334,-0.6392,0.7721
359601,0.0365,-0.6195,0.8282
359624,0.0378,-0.6097,0.8552
359648,0.0388,-0.6001,0.8810
359670,0.0394,-0.5818,0.9265
359691,0.0388,-0.5731,0.9456
359754,0.0312,-0.5441,0.9917
359787,0.0243,-0.5342,0.9963
359810,0.0201,-0.5305,0.9945
359834,0.0106,-0.5258,0.9847
359857,0.0052,-0.5245,0.9775
359879,-0.0005,-0.5242,0.9694
359896,-0.0066,-0.5244,0.9606
359913,-0.0192,-0.5269,0.9423
359935,-0.0255,-0.5294,0.9332
359979,-0.0433,-0.5441,0.9072
360001,-0.0482,-0.5521,0.8986
360026,-0.0522,-0.5623,0.8899
360048,-0.0574,-0.5894,0.8713
360091,-0.0574,-0.6262,0.8503
360113,-0.0509,-0.6711,0.8267
360136,-0.0447,-0.6957,0.8140
360158,-0.0365,-0.7208,0.8008
360188,-0.0138,-0.7706,0.7740
360211,0.0166,-0.8162,0.7471
360231,0.0344,-0.8361,0.7335
360254,0.0533,-0.8536,0.7201
360276,0.0936,-0.8804,0.6929
360293,0.1140,-0.8892,0.6792
360317,0.1339,-0.8948,0.6654
360340,0.1530,-0.8970,0.6517
360374,0.1868,-0.8912,0.6125
360398,0.2129,-0.8723,0.6008
360421,0.2224,-0.8584,0.5902
360443,0.2341,-0.8234,0.5734
360466,0.2363,-0.8030,0.5675
360490,0.2362,-0.7815,0.5636
360512,0.2295,-0.7366,0.5619
360529,0.2234,-0.7142,0.5642
360565,0.2072,-0.6721,0.5747
360588,0.1975,-0.6531,0.5826
360611,0.1766,-0.6205,0.6033
360633,0.1660,-0.6073,0.6154
360655,0.1555,-0.5962,0.6284
360679,0.1362,-0.5806,0.6559
360707,0.1204,-0.5731,0.6835
360725,0.1140,-0.5721,0.6965
360777,0.1025,-0.5786,0.7292
360800,0.1017,-0.5836,0.7374
360817,0.1024,-0.5900,0.7439
360839,0.1090,-0.6062,0.7527
360875,0.1217,-0.6249,0.7567
360899,0.1296,-0.6344,0.7574
360921,0.1467,-0.6520,0.7578
360938,0.1552,-0.6594,0.7579
360967,0.1632,-0.6659,0.7583
361005,0.1819,-0.6775,0.7635
361022,0.1857,-0.6788,0.7671
361045,0.1881,-0.6788,0.7715
361067,0.1891,-0.6777,0.7769
361084,0.1885,-0.6754,0.7828
361106,0.1831,-0.6678,0.7963
361126,0.1783,-0.6628,0.8033
361164,0.1652,-0.6506,0.8170
361187,0.1481,-0.6371,0.8284
361212,0.1385,-0.6301,0.8325
361234,0.1189,-0.6169,0.8368
361256,0.1094,-0.6108,0.8367
361273,0.1005,-0.6053,0.8348
361323,0.0791,-0.5925,0.8203
361366,0.0690,-0.5842,0.7957
361385,0.0682,-0.5818,0.7863
361402,0.0686,-0.5792,0.7767
361421,0.0699,-0.5763,0.7675
361442,0.0721,-0.5729,0.7585
361464,0.0751,-0.5687,0.7504
361484,0.0823,-0.5579,0.7369
361506,0.0862,-0.5510,0.7321
361530,0.0901,-0.5432,0.7286
361547,0.0969,-0.5247,0.7271
361569,0.0996,-0.5142,0.7290
361612,0.1030,-0.4916,0.7393
361635,0.1038,-0.4686,0.7577
361657,0.1033,-0.4579,0.7699
361679,0.1012,-0.4393,0.7994
361700,0.0999,-0.4321,0.8164
361724,0.0986,-0.4264,0.8342
361748,0.0974,-0.4204,0.8712
361771,0.0977,-0.4200,0.8894
361823,0.1033,-0.4282,0.9384
361848,0.1104,-0.4390,0.9629
361871,0.1145,-0.4451,0.9722
361893,0.1188,-0.4513,0.9794
361910,0.1267,-0.4628,0.9874
361943,0.1323,-0.4717,0.9878
361960,0.1339,-0.4750,0.9854
361996,0.1349,-0.4792,0.9762
362019,0.1342,-0.4805,0.9697
362043,0.1312,-0.4819,0.9539
362065,0.1293,-0.4827,0.9449
362088,0.1274,-0.4838,0.9354
362105,0.1262,-0.4855,0.9254
362125,0.1274,-0.4917,0.9037
362146,0.1305,-0.4961,0.8920
362184,0.1421,-0.5081,0.8673
362207,0.1611,-0.5253,0.8424
362247,0.1863,-0.5483,0.8197
362270,0.2004,-0.5619,0.8098
362294,0.2300,-0.5917,0.7938
362317,0.2444,-0.6069,0.7878
362338,0.2581,-0.6221,0.7831
362380,0.2908,-0.6635,0.7744
362401,0.2983,-0.6752,0.7728
362427,0.3076,-0.6945,0.7703
362450,0.3094,-0.7018,0.7690
362472,0.3081,-0.7109,0.7660
362489,0.3054,-0.7124,0.7640
362512,0.3016,-0.7118,0.7618
362552,0.2919,-0.7041,0.7571
362583,0.2815,-0.6886,0.7524
362606,0.2723,-0.6666,0.7490
362623,0.2688,-0.6538,0.7484
362645,0.2659,-0.6401,0.7485
362667,0.2639,-0.6257,0.7495
362691,0.2626,-0.5961,0.7543
362714,0.2632,-0.5812,0.7578
362736,0.2661,-0.5522,0.7668
362753,0.2683,-0.5387,0.7721
362771,0.2708,-0.5260,0.7776
362794,0.2733,-0.5143,0.7833
362853,0.2798,-0.4796,0.8071
362884,0.2773,-0.4696,0.8193
362901,0.2740,-0.4664,0.8254
362923,0.2692,-0.4644,0.8314
362974,0.2445,-0.4647,0.8479
363004,0.2208,-0.4697,0.8567
363027,0.2074,-0.4734,0.8601
363051,0.1785,-0.4825,0.8650
363074,0.1635,-0.4877,0.8662
363096,0.1484,-0.4930,0.8666
363113,0.1337,-0.4983,0.8661
363133,0.1056,-0.5084,0.8630
363154,0.0925,-0.5131,0.8606
363182,0.0690,-0.5216,0.8540
363213,0.0490,-0.5289,0.8462
363236,0.0404,-0.5323,0.8422
363253,0.0326,-0.5355,0.8380
363276,0.0256,-0.5386,0.8341
363298,0.0137,-0.5449,0.8269
363315,0.0085,-0.5481,0.8239
363340,0.0038,-0.5514,0.8212
363361,-0.0004,-0.5547,0.8188
363379,-0.0077,-0.5616,0.8157
363401,-0.0105,-0.5653,0.8146
363421,-0.0128,-0.5690,0.8137
363463,-0.0151,-0.5800,0.8113
363480,-0.0140,-0.5836,0.8101
363500,-0.0118,-0.5873,0.8086
363517,-0.0084,-0.5907,0.8069
363540,-0.0040,-0.5942,0.8048
363562,0.0083,-0.6010,0.7999
363579,0.0160,-0.6041,0.7972
363604,0.0244,-0.6072,0.7946
363626,0.0337,-0.6099,0.7919
363653,0.0540,-0.6145,0.7867
363674,0.0646,-0.6162,0.7844
363697,0.0863,-0.6182,0.7803
363717,0.0970,-0.6184,0.7784
363739,0.1074,-0.6182,0.7770
363763,0.1268,-0.6162,0.7745
363803,0.1437,-0.6125,0.7732
363822,0.1509,-0.6102,0.7729
363865,0.1674,-0.6024,0.7731
363888,0.1710,-0.5997,0.7736
363905,0.1738,-0.5970,0.7740
363927,0.1770,-0.5920,0.7755
363950,0.1774,-0.5897,0.7764
363967,0.1771,-0.5875,0.7772
363989,0.1761,-0.5856,0.7782
364013,0.1724,-0.5819,0.7803
364041,0.1667,-0.5790,0.7825
364064,0.1633,-0.5776,0.7837
364104,0.1558,-0.5745,0.7875
364127,0.1473,-0.5737,0.7889
364152,0.1429,-0.5732,0.7904
364173,0.1339,-0.5729,0.7938
364196,0.1293,-0.5730,0.7958
364222,0.1199,-0.5740,0.8000
364245,0.1151,-0.5748,0.8025
364267,0.1104,-0.5759,0.8049
364294,0.1008,-0.5786,0.8097
364317,0.0962,-0.5802,0.8120
364341,0.0872,-0.5834,0.8159
364361,0.0829,-0.5850,0.8174
364381,0.0789,-0.5865,0.8185
364404,0.0715,-0.5892,0.8195
364422,0.0682,-0.5903,0.8192
364445,0.0654,-0.5912,0.8185
364467,0.0629,-0.5920,0.8175
364494,0.0591,-0.5931,0.8143
364517,0.0577,-0.5935,0.8123
364543,0.0565,-0.5941,0.8079
364566,0.0565,-0.5942,0.8057
364588,0.0579,-0.5947,0.8015
364605,0.0592,-0.5950,0.7998
364630,0.0609,-0.5953,0.7985
364652,0.0653,-0.5959,0.7968
364686,0.0708,-0.5963,0.7965
364710,0.0739,-0.5962,0.7970
364735,0.0800,-0.5950,0.7986
364758,0.0830,-0.5940,0.7997
364780,0.0858,-0.5927,0.8009
364797,0.0885,-0.5909,0.8022
364819,0.0929,-0.5868,0.8048
364837,0.0946,-0.5845,0.8062
364904,0.0967,-0.5751,0.8107
364929,0.0962,-0.5732,0.8115
364951,0.0942,-0.5704,0.8129
364974,0.0929,-0.5697,0.8134
364991,0.0914,-0.5693,0.8137
365018,0.0880,-0.5701,0.8141
365043,0.0862,-0.5710,0.8141
365070,0.0824,-0.5739,0.8141
365093,0.0806,-0.5757,0.8140
365117,0.0769,-0.5793,0.8136
365140,0.0752,-0.5813,0.8132
365162,0.0719,-0.5848,0.8121
365185,0.0706,-0.5865,0.8115
365207,0.0692,-0.5880,0.8107
365229,0.0674,-0.5903,0.8090
365267,0.0664,-0.5917,0.8069
365290,0.0663,-0.5920,0.8059
365321,0.0668,-0.5920,0.8041
365339,0.0674,-0.5918,0.8032
365356,0.0681,-0.5914,0.8025
365379,0.0701,-0.5905,0.8015
365397,0.0710,-0.5898,0.8013
365418,0.0723,-0.5892,0.8010
365440,0.0734,-0.5885,0.8010
365477,0.0770,-0.5858,0.8014
365500,0.0782,-0.5848,0.8016
365524,0.0808,-0.5824,0.8022
365546,0.0820,-0.5812,0.8025
365569,0.0833,-0.5798,0.8027
365586,0.0845,-0.5785,0.8030
365628,0.0878,-0.5748,0.8038
365676,0.0905,-0.5725,0.8049
365697,0.0912,-0.5720,0.8054
365721,0.0918,-0.5717,0.8059
365743,0.0928,-0.5715,0.8073
365766,0.0931,-0.5718,0.8080
365783,0.0934,-0.5720,0.8087
365805,0.0936,-0.5728,0.8104
365827,0.0938,-0.5731,0.8112
365844,0.0936,-0.5735,0.8119
365863,0.0935,-0.5737,0.8125
365885,0.0934,-0.5740,0.8130
365937,0.0923,-0.5741,0.8142
365961,0.0919,-0.5739,0.8145
365979,0.0916,-0.5735,0.8148
366001,0.0912,-0.5730,0.8154
366023,0.0905,-0.5715,0.8169
366040,0.0902,-0.5707,0.8179
366057,0.0898,-0.5697,0.8191
366080,0.0895,-0.5686,0.8203
366115,0.0889,-0.5663,0.8229
366138,0.0883,-0.5637,0.8253
366163,0.0880,-0.5625,0.8263
366185,0.0874,-0.5601,0.8278
366205,0.0870,-0.5590,0.8284
366229,0.0867,-0.5580,0.8286
366275,0.0854,-0.5555,0.8286
366313,0.0845,-0.5548,0.8281
366338,0.0835,-0.5547,0.8274
366360,0.0830,-0.5549,0.8270
366381,0.0825,-0.5553,0.8265
366400,0.0815,-0.5564,0.8258
366425,0.0811,-0.5571,0.8254
366447,0.0806,-0.5579,0.8251
366469,0.0798,-0.5596,0.8245
366506,0.0795,-0.5613,0.8240
366529,0.0793,-0.5620,0.8236
366553,0.0796,-0.5632,0.8230
366576,0.0798,-0.5636,0.8226
366599,0.0807,-0.5638,0.8220
366616,0.0812,-0.5638,0.8217
366639,0.0818,-0.5636,0.8214
366661,0.0824,-0.5632,0.8213
366681,0.0837,-0.5623,0.8213
366705,0.0844,-0.5616,0.8214
366726,0.0850,-0.5610,0.8217
366761,0.0862,-0.5591,0.8228
366784,0.0864,-0.5585,0.8232
366809,0.0865,-0.5579,0.8237
366831,0.0865,-0.5569,0.8248
366854,0.0864,-0.5564,0.8254
366881,0.0858,-0.5558,0.8265
366901,0.0854,-0.5555,0.8270
366924,0.0850,-0.5554,0.8275
366946,0.0837,-0.5554,0.8284
366991,0.0824,-0.5555,0.8290
367016,0.0811,-0.5559,0.8293
367039,0.0803,-0.5562,0.8295
367061,0.0791,-0.5565,0.8292
367078,0.0785,-0.5568,0.8291
367103,0.0781,-0.5569,0.8287
367125,0.0773,-0.5571,0.8280
367160,0.0768,-0.5573,0.8271
367183,0.0767,-0.5574,0.8267
367207,0.0765,-0.5574,0.8260
367228,0.0763,-0.5576,0.8250
367251,0.0763,-0.5577,0.8245
367275,0.0760,-0.5581,0.8235
367298,0.0759,-0.5583,0.8231
367315,0.0758,-0.5587,0.8229
367369,0.0752,-0.5602,0.8221
367390,0.0748,-0.5614,0.8218
367409,0.0747,-0.5620,0.8217
367430,0.0745,-0.5627,0.8215
367451,0.0743,-0.5634,0.8214
367468,0.0743,-0.5640,0.8213
367490,0.0743,-0.5651,0.8210
367515,0.0745,-0.5656,0.8210
367542,0.0750,-0.5663,0.8208
367565,0.0752,-0.5667,0.8207
367589,0.0760,-0.5670,0.8206
367612,0.0764,-0.5671,0.8204
367634,0.0769,-0.5673,0.8203
367651,0.0774,-0.5673,0.8203
367673,0.0784,-0.5671,0.8201
367696,0.0787,-0.5670,0.8201
367716,0.0792,-0.5669,0.8199
367733,0.0797,-0.5668,0.8198
367755,0.0806,-0.5664,0.8197
367815,0.0818,-0.5659,0.8196
367840,0.0823,-0.5658,0.8195
367863,0.0825,-0.5658,0.8192
367885,0.0829,-0.5658,0.8190
367902,0.0830,-0.5659,0.8187
367928,0.0830,-0.5659,0.8186
367950,0.0830,-0.5662,0.8184
368002,0.0826,-0.5667,0.8180
368025,0.0824,-0.5668,0.8180
368042,0.0822,-0.5669,0.8179
368064,0.0818,-0.5670,0.8177
368099,0.0802,-0.5674,0.8173
368116,0.0795,-0.5675,0.8171
368133,0.0785,-0.5676,0.8169
368156,0.0775,-0.5679,0.8167
368190,0.0752,-0.5685,0.8160
368212,0.0740,-0.5688,0.8158
368235,0.0718,-0.5699,0.8151
368258,0.0708,-0.5704,0.8147
368280,0.0698,-0.5717,0.8143
368297,0.0697,-0.5723,0.8142
368319,0.0698,-0.5728,0.8142
368336,0.0704,-0.5731,0.8142
368377,0.0726,-0.5736,0.8148
368401,0.0758,-0.5732,0.8159
368424,0.0778,-0.5729,0.8165
368446,0.0818,-0.5713,0.8180
368469,0.0837,-0.5702,0.8187
368493,0.0854,-0.5687,0.8195
368515,0.0881,-0.5648,0.8210
368540,0.0889,-0.5624,0.8217
368567,0.0886,-0.5563,0.8226
368590,0.0874,-0.5529,0.8228
368614,0.0826,-0.5455,0.8226
368637,0.0789,-0.5419,0.8225
368659,0.0691,-0.5358,0.8221
368676,0.0632,-0.5336,0.8223
368711,0.0503,-0.5315,0.8232
368733,0.0435,-0.5319,0.8242
368762,0.0305,-0.5356,0.8267
368785,0.0247,-0.5391,0.8281
368811,0.0150,-0.5483,0.8312
368834,0.0114,-0.5540,0.8325
368856,0.0087,-0.5599,0.8335
368873,0.0066,-0.5662,0.8342
368895,0.0044,-0.5784,0.8342
368918,0.0039,-0.5839,0.8335
368935,0.0035,-0.5890,0.8320
368953,0.0032,-0.5934,0.8301
368975,0.0015,-0.5997,0.8243
369050,-0.0082,-0.6013,0.8090
369068,-0.0122,-0.5994,0.8051
369090,-0.0219,-0.5929,0.7985
369113,-0.0275,-0.5885,0.7959
369137,-0.0333,-0.5835,0.7942
369154,-0.0455,-0.5721,0.7932
369176,-0.0516,-0.5660,0.7939
369211,-0.0635,-0.5542,0.7974
369234,-0.0687,-0.5491,0.7997
369256,-0.0771,-0.5424,0.8044
369279,-0.0800,-0.5414,0.8065
369321,-0.0803,-0.5511,0.8092
369338,-0.0771,-0.5591,0.8082
369361,-0.0721,-0.5695,0.8060
369383,-0.0652,-0.5823,0.8026
369414,-0.0452,-0.6149,0.7921
369435,-0.0181,-0.6550,0.7773
369459,-0.0024,-0.6770,0.7687
369482,0.0142,-0.6996,0.7594
369504,0.0487,-0.7454,0.7394
369521,0.0659,-0.7677,0.7288
369544,0.0826,-0.7894,0.7180
369561,0.0985,-0.8101,0.7070
369603,0.1390,-0.8634,0.6747
369627,0.1499,-0.8774,0.6646
369652,0.1674,-0.8982,0.6458
369675,0.1743,-0.9045,0.6376
369697,0.1802,-0.9078,0.6302
369714,0.1851,-0.9081,0.6240
369736,0.1931,-0.8998,0.6149
369759,0.1965,-0.8915,0.6119
369794,0.2030,-0.8678,0.6088
369817,0.2095,-0.8370,0.6085
369844,0.2129,-0.8202,0.6093
369866,0.2197,-0.7856,0.6115
369889,0.2231,-0.7689,0.6130
369933,0.2310,-0.7247,0.6188
369956,0.2319,-0.7126,0.6211
370019,0.2236,-0.6792,0.6307
370036,0.2180,-0.6747,0.6327
370059,0.2108,-0.6715,0.6342
370081,0.1926,-0.6698,0.6361
370098,0.1816,-0.6713,0.6367
370121,0.1696,-0.6740,0.6372
370143,0.1566,-0.6779,0.6378
370160,0.1428,-0.6829,0.6383
370177,0.1138,-0.6949,0.6399
370199,0.0990,-0.7018,0.6407
370230,0.0701,-0.7158,0.6428
370258,0.0565,-0.7228,0.6440
370279,0.0317,-0.7358,0.6467
370304,0.0208,-0.7417,0.6483
370326,0.0026,-0.7513,0.6520
370347,-0.0048,-0.7551,0.6541
370369,-0.0109,-0.7581,0.6564
370386,-0.0159,-0.7601,0.6589
370405,-0.0199,-0.7615,0.6616
370427,-0.0248,-0.7618,0.6676
370455,-0.0260,-0.7610,0.6707
370478,-0.0258,-0.7571,0.6768
370503,-0.0247,-0.7544,0.6796
370538,-0.0203,-0.7473,0.6847
370563,-0.0138,-0.7388,0.6888
370580,-0.0099,-0.7341,0.6906
370603,-0.0056,-0.7294,0.6921
370645,0.0083,-0.7148,0.6958
370668,0.0133,-0.7102,0.6968
370692,0.0231,-0.7015,0.6985
370715,0.0278,-0.6976,0.6995
370737,0.0323,-0.6938,0.7003
370754,0.0367,-0.6906,0.7014
370774,0.0448,-0.6848,0.7039
370798,0.0482,-0.6825,0.7053
370833,0.0540,-0.6790,0.7086
370857,0.0582,-0.6766,0.7125
370882,0.0597,-0.6759,0.7145
370904,0.0618,-0.6747,0.7181
370926,0.0624,-0.6742,0.7198
370945,0.0627,-0.6736,0.7212
370968,0.0630,-0.6729,0.7223
370986,0.0626,-0.6705,0.7236
371044,0.0608,-0.6644,0.7231
371067,0.0598,-0.6617,0.7224
371084,0.0585,-0.6589,0.7213
371106,0.0552,-0.6534,0.7180
371129,0.0530,-0.6510,0.7158
371170,0.0438,-0.6478,0.7065
371187,0.0397,-0.6488,0.7028
371222,0.0294,-0.6549,0.6940
371245,0.0232,-0.6603,0.6891
371269,0.0087,-0.6755,0.6781
371291,0.0005,-0.6852,0.6720
371312,-0.0083,-0.6957,0.6653
371336,-0.0270,-0.7189,0.6503
371357,-0.0367,-0.7312,0.6418
371376,-0.0465,-0.7437,0.6328
371393,-0.0564,-0.7562,0.6233
371426,-0.0757,-0.7810,0.6034
371461,-0.0942,-0.8044,0.5840
371479,-0.1030,-0.8153,0.5751
371501,-0.1193,-0.8347,0.5597
371524,-0.1266,-0.8430,0.5537
371541,-0.1333,-0.8500,0.5490
371563,-0.1447,-0.8593,0.5432
371585,-0.1493,-0.8613,0.5420
371604,-0.1531,-0.8617,0.5419
371627,-0.1561,-0.8605,0.5424
371649,-0.1598,-0.8536,0.5454
371677,-0.1604,-0.8486,0.5477
371700,-0.1597,-0.8369,0.5540
371725,-0.1584,-0.8308,0.5580
371747,-0.1543,-0.8193,0.5670
371778,-0.1482,-0.8110,0.5765
371800,-0.1442,-0.8088,0.5807
371824,-0.1394,-0.8085,0.5840
371866,-0.1188,-0.8210,0.5844
371889,-0.1093,-0.8303,0.5804
371913,-0.0854,-0.8561,0.5658
371936,-0.0712,-0.8719,0.5552
371958,-0.0553,-0.8892,0.5430
371975,-0.0382,-0.9070,0.5292
371997,-0.0012,-0.9412,0.4990
372015,0.0181,-0.9564,0.4833
372077,0.0923,-0.9929,0.4240
372101,0.1088,-0.9949,0.4115
372119,0.1239,-0.9938,0.4003
372141,0.1497,-0.9829,0.3831
372163,0.1602,-0.9736,0.3773
372180,0.1689,-0.9620,0.3737
372203,0.1763,-0.9485,0.3723
372220,0.1821,-0.9336,0.3730
372255,0.1898,-0.8839,0.3872
372278,0.1934,-0.8672,0.3953
372302,0.1940,-0.8511,0.4044
372323,0.1934,-0.8218,0.4252
372345,0.1925,-0.8090,0.4363
372367,0.1912,-0.7977,0.4475
372404,0.1851,-0.7729,0.4805
372422,0.1821,-0.7672,0.4910
372450,0.1785,-0.7626,0.5012
372473,0.1685,-0.7551,0.5216
372498,0.1619,-0.7520,0.5319
372520,0.1451,-0.7460,0.5529
372542,0.1353,-0.7434,0.5635
372559,0.1243,-0.7412,0.5743
372582,0.1125,-0.7396,0.5854
372604,0.0873,-0.7384,0.6086
372621,0.0741,-0.7389,0.6210
372638,0.0605,-0.7401,0.6337
372661,0.0470,-0.7417,0.6469
372703,0.0079,-0.7479,0.6865
372727,-0.0042,-0.7500,0.6987
372752,-0.0261,-0.7537,0.7201
372774,-0.0359,-0.7550,0.7286
372797,-0.0447,-0.7560,0.7357
372819,-0.0598,-0.7568,0.7450
372836,-0.0662,-0.7565,0.7472
372859,-0.0717,-0.7556,0.7480
372893,-0.0804,-0.7526,0.7456
372916,-0.0864,-0.7480,0.7388
372940,-0.0883,-0.7454,0.7340
372963,-0.0896,-0.7424,0.7286
372985,-0.0900,-0.7357,0.7163
373002,-0.0891,-0.7321,0.7097
373038,-0.0852,-0.7239,0.6964
373057,-0.0822,-0.7195,0.6899
373103,-0.0692,-0.7065,0.6725
373128,-0.0637,-0.7026,0.6677
373150,-0.0515,-0.6962,0.6604
373173,-0.0449,-0.6938,0.6580
373190,-0.0382,-0.6921,0.6562
373212,-0.0315,-0.6910,0.6554
373234,-0.0183,-0.6908,0.6560
373271,-0.0066,-0.6924,0.6593
373294,-0.0013,-0.6935,0.6616
373317,0.0072,-0.6960,0.6671
373340,0.0104,-0.6971,0.6699
373362,0.0148,-0.6990,0.6752
373384,0.0159,-0.6993,0.6774
373408,0.0162,-0.6993,0.6793
373431,0.0150,-0.6979,0.6823
373450,0.0134,-0.6965,0.6835
373468,0.0111,-0.6947,0.6848
373490,0.0083,-0.6924,0.6864
373532,-0.0037,-0.6849,0.6945
373555,-0.0085,-0.6826,0.6987
373579,-0.0189,-0.6788,0.7104
373602,-0.0242,-0.6775,0.7177
373624,-0.0292,-0.6763,0.7256
373651,-0.0376,-0.6746,0.7428
373682,-0.0427,-0.6732,0.7596
373705,-0.0437,-0.6726,0.7673
373722,-0.0435,-0.6721,0.7739
373744,-0.0396,-0.6714,0.7841
373767,-0.0360,-0.6710,0.7874
373784,-0.0314,-0.6705,0.7896
373806,-0.0261,-0.6700,0.7906
373827,-0.0142,-0.6687,0.7906
373850,-0.0079,-0.6676,0.7898
373867,-0.0018,-0.6661,0.7883
373889,0.0039,-0.6643,0.7866
373931,0.0166,-0.6565,0.7798
373955,0.0198,-0.6493,0.7745
373979,0.0193,-0.6451,0.7720
374002,0.0176,-0.6409,0.7694
374024,0.0100,-0.6316,0.7649
374041,0.0044,-0.6267,0.7629
374064,-0.0023,-0.6219,0.7614
374082,-0.0100,-0.6172,0.7603
374140,-0.0463,-0.6010,0.7609
374163,-0.0559,-0.5984,0.7623
374182,-0.0653,-0.5968,0.7643
374204,-0.0826,-0.5980,0.7675
374226,-0.0898,-0.6014,0.7679
374264,-0.1001,-0.6149,0.7645
374282,-0.1027,-0.6254,0.7599
374317,-0.1018,-0.6543,0.7432
374339,-0.0929,-0.6935,0.7161
374364,-0.0856,-0.7163,0.6987
374383,-0.0765,-0.7407,0.6793
374404,-0.0541,-0.7927,0.6355
374425,-0.0411,-0.8192,0.6121
374448,-0.0273,-0.8452,0.5881
