sys_ms,acc_x,acc_y,acc_z
68742,0.4298,-0.2448,0.8915
68759,0.4299,-0.2446,0.8915
68781,0.4299,-0.2444,0.8914
68806,0.4301,-0.2441,0.8914
68851,0.4301,-0.2439,0.8914
68874,0.4301,-0.2438,0.8914
68893,0.4301,-0.2437,0.8914
68915,0.4301,-0.2437,0.8914
68938,0.4301,-0.2437,0.8914
68955,0.4301,-0.2437,0.8914
68988,0.4301,-0.2437,0.8914
69039,0.4301,-0.2438,0.8914
69057,0.4301,-0.2440,0.8914
69083,0.4301,-0.2440,0.8914
69105,0.4301,-0.2441,0.8914
69124,0.4301,-0.2444,0.8914
69141,0.4301,-0.2445,0.8914
69164,0.4301,-0.2445,0.8914
69186,0.4302,-0.2446,0.8914
69203,0.4302,-0.2446,0.8914
69220,0.4302,-0.2448,0.8914
69242,0.4302,-0.2448,0.8915
69291,0.4301,-0.2448,0.8915
69315,0.4301,-0.2448,0.8916
69332,0.4301,-0.2446,0.8916
69354,0.4301,-0.2445,0.8917
69376,0.4301,-0.2443,0.8917
