sys_ms,acc_x,acc_y,acc_z
116154,0.3048,-1.0344,-0.1008
116194,0.2947,-1.0072,-0.0966
116215,0.2848,-0.9729,-0.0858
116237,0.2802,-0.9543,-0.0782
116260,0.2756,-0.9357,-0.0696
116277,0.2716,-0.9174,-0.0598
116299,0.2648,-0.8835,-0.0380
116322,0.2626,-0.8691,-0.0262
116339,0.2612,-0.8569,-0.0142
116361,0.2610,-0.8473,-0.0018
116383,0.2645,-0.8374,0.0223
116400,0.2686,-0.8376,0.0336
116417,0.2743,-0.8418,0.0438
116440,0.2817,-0.8499,0.0527
116457,0.2908,-0.8619,0.0598
116481,0.3138,-0.8969,0.0675
116502,0.3275,-0.9188,0.0675
116519,0.3423,-0.9429,0.0647
116542,0.3580,-0.9680,0.0591
116564,0.3914,-1.0179,0.0396
116581,0.4083,-1.0410,0.0259
116604,0.4250,-1.0616,0.0100
116628,0.4562,-1.0931,-0.0277
116645,0.4697,-1.1030,-0.0486
116667,0.4817,-1.1086,-0.0703
116690,0.4915,-1.1096,-0.0923
116707,0.4989,-1.1058,-0.1139
116729,0.5063,-1.0842,-0.1537
116752,0.5061,-1.0665,-0.1707
116798,0.4913,-0.9906,-0.2051
116823,0.4824,-0.9597,-0.2100
116840,0.4719,-0.9270,-0.2115
116862,0.4480,-0.8605,-0.2050
116885,0.4351,-0.8282,-0.1973
116902,0.4220,-0.7980,-0.1873
116924,0.4089,-0.7706,-0.1752
116946,0.3844,-0.7275,-0.1473
116963,0.3733,-0.7131,-0.1328
116984,0.3632,-0.7042,-0.1184
117003,0.3540,-0.7010,-0.1049
117020,0.3459,-0.7039,-0.0928
117041,0.3328,-0.7271,-0.0742
117063,0.3274,-0.7473,-0.0687
117096,0.3179,-0.8033,-0.0668
117119,0.3134,-0.8375,-0.0707
117143,0.3040,-0.9127,-0.0879
117166,0.2986,-0.9514,-0.1003
117188,0.2926,-0.9894,-0.1144
117205,0.2860,-1.0253,-0.1293
117227,0.2708,-1.0868,-0.1593
117244,0.2621,-1.1104,-0.1730
117269,0.2529,-1.1283,-0.1849
117291,0.2335,-1.1449,-0.2014
117314,0.2238,-1.1433,-0.2053
117338,0.2053,-1.1208,-0.2035
117360,0.1973,-1.1011,-0.1980
117402,0.1851,-1.0486,-0.1788
117420,0.1813,-1.0179,-0.1660
117444,0.1792,-0.9535,-0.1357
117467,0.1810,-0.9221,-0.1193
117484,0.1847,-0.8926,-0.1023
117506,0.1974,-0.8434,-0.0681
117529,0.2062,-0.8251,-0.0516
117551,0.2164,-0.8114,-0.0359
117572,0.2406,-0.7993,-0.0076
117595,0.2542,-0.8008,0.0046
117612,0.2684,-0.8074,0.0153
117634,0.2831,-0.8187,0.0240
117651,0.2980,-0.8346,0.0308
117668,0.3127,-0.8542,0.0353
117715,0.3531,-0.9280,0.0339
117733,0.3644,-0.9542,0.0292
117755,0.3823,-1.0028,0.0157
117778,0.3888,-1.0236,0.0078
117795,0.3934,-1.0411,-0.0005
117817,0.3971,-1.0648,-0.0168
117839,0.3961,-1.0708,-0.0248
117858,0.3933,-1.0728,-0.0323
117881,0.3890,-1.0710,-0.0397
117903,0.3763,-1.0569,-0.0532
117920,0.3684,-1.0450,-0.0591
117943,0.3600,-1.0304,-0.0643
117965,0.3512,-1.0134,-0.0685
117987,0.3339,-0.9742,-0.0730
118007,0.3258,-0.9530,-0.0731
118029,0.3184,-0.9316,-0.0719
118050,0.3064,-0.8904,-0.0654
118067,0.3021,-0.8718,-0.0608
118090,0.2992,-0.8553,-0.0554
118114,0.2977,-0.8418,-0.0498
118136,0.2993,-0.8248,-0.0392
118159,0.3022,-0.8224,-0.0348
118176,0.3065,-0.8243,-0.0315
118198,0.3176,-0.8418,-0.0300
118220,0.3235,-0.8568,-0.0328
118238,0.3290,-0.8754,-0.0383
118262,0.3335,-0.8965,-0.0466
118284,0.3381,-0.9432,-0.0698
118317,0.3347,-0.9894,-0.0980
118340,0.3298,-1.0100,-0.1123
118357,0.3226,-1.0280,-0.1259
118379,0.3022,-1.0537,-0.1479
118401,0.2897,-1.0608,-0.1555
118418,0.2759,-1.0635,-0.1605
118441,0.2612,-1.0621,-0.1625
118465,0.2313,-1.0469,-0.1576
118482,0.2170,-1.0336,-0.1509
118505,0.2035,-1.0171,-0.1415
118527,0.1809,-0.9764,-0.1165
118544,0.1722,-0.9537,-0.1016
118564,0.1655,-0.9303,-0.0856
118586,0.1610,-0.9070,-0.0690
118628,0.1602,-0.8464,-0.0189
118651,0.1641,-0.8318,-0.0032
118677,0.1777,-0.8138,0.0253
118699,0.1873,-0.8112,0.0377
118721,0.1986,-0.8129,0.0486
118743,0.2264,-0.8289,0.0649
118765,0.2424,-0.8429,0.0701
118788,0.2596,-0.8606,0.0728
118805,0.2776,-0.8816,0.0729
118827,0.3149,-0.9309,0.0643
118850,0.3336,-0.9576,0.0553
118876,0.3696,-1.0116,0.0284
118899,0.3865,-1.0372,0.0111
118929,0.4164,-1.0820,-0.0292
118946,0.4290,-1.1002,-0.0513
118969,0.4396,-1.1149,-0.0740
118989,0.4481,-1.1257,-0.0967
119011,0.4585,-1.1350,-0.1406
119032,0.4600,-1.1332,-0.1609
119053,0.4591,-1.1267,-0.1792
119078,0.4501,-1.1007,-0.2087
119099,0.4424,-1.0815,-0.2195
119118,0.4327,-1.0585,-0.2274
119135,0.4215,-1.0323,-0.2325
119157,0.3954,-0.9727,-0.2351
119180,0.3812,-0.9409,-0.2330
119204,0.3667,-0.9091,-0.2292
119238,0.3254,-0.8225,-0.2098
119262,0.3135,-0.7997,-0.2015
119279,0.3030,-0.7810,-0.1926
119302,0.2943,-0.7672,-0.1830
119326,0.2823,-0.7555,-0.1631
119347,0.2794,-0.7577,-0.1533
119367,0.2783,-0.7651,-0.1443
119389,0.2811,-0.7942,-0.1290
119412,0.2847,-0.8146,-0.1230
119434,0.2891,-0.8380,-0.1179
119451,0.2942,-0.8635,-0.1138
119473,0.3051,-0.9170,-0.1078
119490,0.3102,-0.9427,-0.1055
119515,0.3148,-0.9666,-0.1034
119538,0.3217,-1.0051,-0.0990
119561,0.3235,-1.0186,-0.0962
119578,0.3245,-1.0277,-0.0929
119600,0.3242,-1.0321,-0.0891
119621,0.3203,-1.0280,-0.0803
119645,0.3168,-1.0199,-0.0752
119667,0.3064,-0.9946,-0.0637
119684,0.2997,-0.9789,-0.0574
119708,0.2921,-0.9618,-0.0504
119726,0.2837,-0.9442,-0.0430
119748,0.2743,-0.9268,-0.0348
119772,0.2535,-0.8942,-0.0164
119795,0.2421,-0.8799,-0.0062
119817,0.2173,-0.8572,0.0156
119843,0.2041,-0.8491,0.0271
119861,0.1904,-0.8434,0.0386
119885,0.1622,-0.8392,0.0612
119908,0.1481,-0.8407,0.0720
119925,0.1343,-0.8444,0.0822
119947,0.1211,-0.8499,0.0917
119969,0.0977,-0.8663,0.1079
119991,0.0883,-0.8768,0.1146
120012,0.0806,-0.8889,0.1205
120032,0.0718,-0.9177,0.1292
120055,0.0707,-0.9347,0.1320
120076,0.0715,-0.9537,0.1335
120098,0.0787,-0.9980,0.1326
120115,0.0846,-1.0234,0.1294
120144,0.0916,-1.0508,0.1243
120169,0.1084,-1.1093,0.1069
120192,0.1178,-1.1389,0.0944
120214,0.1383,-1.1942,0.0608
120231,0.1493,-1.2178,0.0403
120254,0.1609,-1.2373,0.0176
120276,0.1730,-1.2520,-0.0067
120293,0.1858,-1.2611,-0.0321
120310,0.1991,-1.2644,-0.0579
120332,0.2272,-1.2526,-0.1093
120357,0.2417,-1.2378,-0.1338
120376,0.2561,-1.2177,-0.1572
120395,0.2841,-1.1636,-0.1992
120420,0.2972,-1.1310,-0.2170
120453,0.3204,-1.0583,-0.2454
120476,0.3390,-0.9807,-0.2618
120493,0.3462,-0.9418,-0.2653
120510,0.3521,-0.9038,-0.2655
120532,0.3567,-0.8672,-0.2625
120549,0.3600,-0.8329,-0.2562
120572,0.3622,-0.8013,-0.2472
120594,0.3639,-0.7489,-0.2212
120611,0.3635,-0.7292,-0.2050
120634,0.3628,-0.7144,-0.1871
120655,0.3616,-0.7048,-0.1681
120679,0.3585,-0.7015,-0.1282
120702,0.3571,-0.7080,-0.1079
120725,0.3545,-0.7358,-0.0682
120757,0.3527,-0.7821,-0.0319
120779,0.3516,-0.8112,-0.0161
120804,0.3500,-0.8431,-0.0029
120826,0.3445,-0.9127,0.0142
120849,0.3400,-0.9481,0.0177
120866,0.3340,-0.9824,0.0183
120888,0.3267,-1.0145,0.0164
120912,0.3073,-1.0677,0.0067
120929,0.2954,-1.0873,-0.0000
120952,0.2826,-1.1013,-0.0071
120973,0.2544,-1.1117,-0.0212
120993,0.2399,-1.1083,-0.0275
121013,0.2253,-1.0994,-0.0328
121034,0.2111,-1.0857,-0.0372
121058,0.1848,-1.0466,-0.0422
121081,0.1732,-1.0232,-0.0427
121102,0.1628,-0.9980,-0.0420
121124,0.1464,-0.9468,-0.0365
121141,0.1404,-0.9220,-0.0319
121163,0.1360,-0.8987,-0.0262
121185,0.1329,-0.8774,-0.0195
121202,0.1311,-0.8586,-0.0117
121224,0.1305,-0.8296,0.0065
121247,0.1313,-0.8199,0.0166
121264,0.1326,-0.8137,0.0273
121286,0.1359,-0.8113,0.0499
121308,0.1377,-0.8148,0.0613
121329,0.1396,-0.8212,0.0726
121359,0.1442,-0.8411,0.0946
121382,0.1469,-0.8541,0.1050
121403,0.1539,-0.8853,0.1240
121426,0.1584,-0.9031,0.1323
121450,0.1641,-0.9224,0.1396
121472,0.1786,-0.9657,0.1505
121495,0.1877,-0.9900,0.1532
121512,0.1981,-1.0157,0.1533
121529,0.2097,-1.0427,0.1503
121551,0.2363,-1.0978,0.1332
121576,0.2511,-1.1244,0.1187
121598,0.2666,-1.1493,0.1002
121620,0.2987,-1.1899,0.0535
121637,0.3149,-1.2040,0.0262
121663,0.3308,-1.2130,-0.0027
121684,0.3604,-1.2137,-0.0627
121701,0.3735,-1.2051,-0.0925
121724,0.3854,-1.1903,-0.1213
121742,0.3958,-1.1698,-0.1487
121767,0.4115,-1.1133,-0.1974
121790,0.4170,-1.0787,-0.2179
121812,0.4209,-1.0409,-0.2355
121829,0.4232,-1.0010,-0.2500
121851,0.4243,-0.9187,-0.2692
121874,0.4233,-0.8785,-0.2737
121891,0.4215,-0.8402,-0.2750
121913,0.4167,-0.7731,-0.2683
121937,0.4139,-0.7456,-0.2604
121970,0.4088,-0.7050,-0.2366
121991,0.4067,-0.6923,-0.2211
122011,0.4049,-0.6847,-0.2035
122033,0.4021,-0.6849,-0.1647
122056,0.4011,-0.6925,-0.1444
122078,0.3992,-0.7218,-0.1056
122095,0.3981,-0.7429,-0.0880
122117,0.3965,-0.7682,-0.0725
122142,0.3942,-0.7968,-0.0596
122159,0.3911,-0.8282,-0.0496
122180,0.3816,-0.8960,-0.0391
122203,0.3749,-0.9302,-0.0386
122220,0.3667,-0.9630,-0.0406
122242,0.3571,-0.9937,-0.0450
122275,0.3334,-1.0638,-0.0654
122293,0.3051,-1.0780,-0.0729
122315,0.2894,-1.0872,-0.0798
122338,0.2734,-1.0912,-0.0859
122357,0.2571,-1.0903,-0.0908
122376,0.2246,-1.0746,-0.0964
122398,0.2091,-1.0607,-0.0969
122415,0.1943,-1.0436,-0.0957
122438,0.1804,-1.0239,-0.0927
122460,0.1561,-0.9797,-0.0813
122477,0.1459,-0.9567,-0.0730
122500,0.1371,-0.9337,-0.0629
122522,0.1295,-0.9114,-0.0508
122539,0.1234,-0.8903,-0.0367
122577,0.1122,-0.8383,0.0179
122602,0.1104,-0.8259,0.0404
122624,0.1089,-0.8098,0.0918
122647,0.1086,-0.8064,0.1206
122671,0.1085,-0.8063,0.1514
122691,0.1075,-0.8160,0.2170
122714,0.1064,-0.8262,0.2505
122738,0.1046,-0.8397,0.2831
122755,0.0988,-0.8763,0.3408
122777,0.0945,-0.8987,0.3640
122794,0.0896,-0.9232,0.3817
122817,0.0839,-0.9495,0.3932
122839,0.0704,-1.0054,0.3929
122856,0.0631,-1.0341,0.3794
122882,0.0552,-1.0624,0.3563
122905,0.0382,-1.1167,0.2808
122922,0.0294,-1.1418,0.2283
122945,0.0206,-1.1655,0.1666
122969,0.0121,-1.1874,0.0964
122990,-0.0035,-1.2239,-0.0638
123013,-0.0101,-1.2375,-0.1503
123033,-0.0154,-1.2473,-0.2382
123055,-0.0217,-1.2533,-0.4086
123077,-0.0225,-1.2488,-0.4866
123096,-0.0214,-1.2390,-0.5570
123113,-0.0184,-1.2242,-0.6180
123135,-0.0073,-1.1805,-0.7065
123157,0.0007,-1.1527,-0.7322
123182,0.0103,-1.1218,-0.7446
123205,0.0330,-1.0535,-0.7311
123228,0.0457,-1.0177,-0.7061
123252,0.0725,-0.9468,-0.6243
123275,0.0861,-0.9132,-0.5702
123297,0.0994,-0.8823,-0.5098
123314,0.1119,-0.8546,-0.4446
123336,0.1346,-0.8121,-0.3077
123357,0.1442,-0.7986,-0.2397
123381,0.1521,-0.7905,-0.1743
123402,0.1628,-0.7914,-0.0568
123425,0.1654,-0.7999,-0.0070
123449,0.1643,-0.8307,0.0715
123493,0.1549,-0.8756,0.1208
123511,0.1476,-0.9011,0.1353
123533,0.1282,-0.9540,0.1469
123556,0.1168,-0.9796,0.1460
123582,0.0918,-1.0256,0.1370
123605,0.0787,-1.0450,0.1311
123627,0.0658,-1.0615,0.1257
123647,0.0409,-1.0845,0.1200
123669,0.0294,-1.0907,0.1212
123692,0.0188,-1.0936,0.1259
123715,0.0010,-1.0892,0.1466
123738,-0.0062,-1.0822,0.1627
123755,-0.0123,-1.0721,0.1826
123789,-0.0220,-1.0444,0.2310
123807,-0.0259,-1.0277,0.2579
123831,-0.0337,-0.9911,0.3124
123854,-0.0382,-0.9729,0.3374
123876,-0.0435,-0.9558,0.3594
123893,-0.0497,-0.9408,0.3768
123915,-0.0659,-0.9197,0.3937
123938,-0.0762,-0.9144,0.3915
123955,-0.0878,-0.9131,0.3812
123976,-0.1006,-0.9155,0.3629
123998,-0.1287,-0.9308,0.3018
124022,-0.1436,-0.9425,0.2599
124041,-0.1584,-0.9563,0.2115
124061,-0.1868,-0.9868,0.0995
124087,-0.1995,-1.0023,0.0376
124105,-0.2109,-1.0170,-0.0269
124124,-0.2208,-1.0305,-0.0930
124146,-0.2346,-1.0519,-0.2269
124163,-0.2382,-1.0591,-0.2927
124186,-0.2391,-1.0636,-0.3567
124208,-0.2329,-1.0647,-0.4761
124225,-0.2257,-1.0616,-0.5298
124247,-0.2157,-1.0563,-0.5786
124270,-0.2032,-1.0490,-0.6216
124287,-0.1885,-1.0397,-0.6580
124309,-0.1532,-1.0165,-0.7085
124332,-0.1331,-1.0029,-0.7217
124356,-0.1118,-0.9883,-0.7263
124397,-0.0443,-0.9417,-0.6910
124416,-0.0217,-0.9261,-0.6639
124435,0.0005,-0.9113,-0.6302
124456,0.0426,-0.8848,-0.5459
124480,0.0621,-0.8737,-0.4969
124503,0.0803,-0.8644,-0.4447
124525,0.1128,-0.8517,-0.3347
124542,0.1268,-0.8484,-0.2789
124565,0.1394,-0.8472,-0.2239
124587,0.1506,-0.8478,-0.1704
124604,0.1688,-0.8547,-0.0723
124621,0.1759,-0.8610,-0.0292
124643,0.1818,-0.8690,0.0092
124668,0.1864,-0.8787,0.0422
124701,0.1914,-0.9023,0.0919
124722,0.1906,-0.9303,0.1193
124739,0.1880,-0.9454,0.1248
124762,0.1841,-0.9611,0.1250
124784,0.1790,-0.9769,0.1205
124801,0.1727,-0.9926,0.1113
124822,0.1575,-1.0219,0.0820
124845,0.1488,-1.0348,0.0632
124862,0.1396,-1.0464,0.0428
124884,0.1301,-1.0562,0.0215
124906,0.1107,-1.0701,-0.0210
124923,0.1011,-1.0742,-0.0406
124946,0.0919,-1.0762,-0.0585
124968,0.0754,-1.0743,-0.0859
124999,0.0684,-1.0703,-0.0946
125022,0.0573,-1.0571,-0.1002
125044,0.0533,-1.0481,-0.0966
125063,0.0504,-1.0380,-0.0886
125085,0.0479,-1.0157,-0.0594
125107,0.0480,-1.0043,-0.0383
125129,0.0487,-0.9929,-0.0129
125151,0.0511,-0.9722,0.0491
125168,0.0524,-0.9637,0.0846
125191,0.0533,-0.9572,0.1222
125212,0.0538,-0.9529,0.1606
125237,0.0521,-0.9526,0.2367
125260,0.0497,-0.9572,0.2722
125282,0.0419,-0.9761,0.3323
125308,0.0364,-0.9902,0.3542
125326,0.0298,-1.0072,0.3694
125348,0.0135,-1.0466,0.3750
125370,0.0043,-1.0677,0.3643
125388,-0.0056,-1.0885,0.3439
125410,-0.0157,-1.1083,0.3135
125434,-0.0356,-1.1409,0.2230
125451,-0.0447,-1.1522,0.1641
125474,-0.0529,-1.1595,0.0973
125496,-0.0648,-1.1604,-0.0530
125513,-0.0681,-1.1536,-0.1328
125535,-0.0695,-1.1422,-0.2128
125558,-0.0687,-1.1266,-0.2909
125575,-0.0658,-1.1073,-0.3650
125612,-0.0450,-1.0336,-0.5470
125629,-0.0347,-1.0063,-0.5898
125646,-0.0231,-0.9790,-0.6227
125669,-0.0106,-0.9521,-0.6449
125693,0.0027,-0.9263,-0.6567
125713,0.0298,-0.8798,-0.6505
125735,0.0433,-0.8599,-0.6338
125769,0.0692,-0.8278,-0.5779
125792,0.0814,-0.8159,-0.5411
125814,0.1035,-0.8008,-0.4567
125831,0.1133,-0.7975,-0.4114
125848,0.1222,-0.7969,-0.3658
125871,0.1299,-0.7988,-0.3210
125888,0.1365,-0.8032,-0.2781
125921,0.1454,-0.8179,-0.2013
125944,0.1482,-0.8387,-0.1406
125961,0.1475,-0.8510,-0.1173
125984,0.1455,-0.8640,-0.0990
126006,0.1423,-0.8779,-0.0856
126023,0.1383,-0.8925,-0.0769
126047,0.1288,-0.9231,-0.0725
126070,0.1238,-0.9391,-0.0759
126087,0.1189,-0.9554,-0.0822
126109,0.1091,-0.9890,-0.1008
126132,0.1045,-1.0060,-0.1117
126149,0.0997,-1.0226,-0.1227
126171,0.0948,-1.0386,-0.1327
126192,0.0845,-1.0674,-0.1478
126225,0.0731,-1.0891,-0.1526
126249,0.0671,-1.0964,-0.1501
126273,0.0559,-1.1028,-0.1350
126295,0.0509,-1.1014,-0.1223
126318,0.0465,-1.0969,-0.1064
126335,0.0430,-1.0892,-0.0876
126357,0.0393,-1.0648,-0.0428
126380,0.0392,-1.0487,-0.0177
126404,0.0433,-1.0107,0.0355
126426,0.0475,-0.9900,0.0625
126451,0.0530,-0.9689,0.0894
126468,0.0597,-0.9479,0.1155
126490,0.0764,-0.9087,0.1661
126531,0.0959,-0.8777,0.2151
126549,0.1060,-0.8672,0.2394
126571,0.1250,-0.8599,0.2885
126594,0.1334,-0.8640,0.3132
126611,0.1406,-0.8739,0.3379
126633,0.1465,-0.8893,0.3619
126657,0.1527,-0.9354,0.4049
126674,0.1527,-0.9651,0.4218
126697,0.1506,-0.9978,0.4338
126718,0.1398,-1.0665,0.4388
126742,0.1311,-1.0996,0.4301
126764,0.1204,-1.1300,0.4127
126788,0.0933,-1.1788,0.3511
126811,0.0774,-1.1959,0.3065
126833,0.0425,-1.2146,0.1908
126850,0.0242,-1.2164,0.1208
126867,0.0060,-1.2140,0.0442
126889,-0.0117,-1.2076,-0.0381
126914,-0.0286,-1.1979,-0.1245
126936,-0.0581,-1.1707,-0.3030
126959,-0.0706,-1.1539,-0.3914
126976,-0.0809,-1.1356,-0.4767
126998,-0.0895,-1.1162,-0.5573
127020,-0.1001,-1.0747,-0.6984
127037,-0.1024,-1.0535,-0.7566
127062,-0.1027,-1.0323,-0.8054
127084,-0.0980,-0.9922,-0.8737
127101,-0.0934,-0.9739,-0.8928
127142,-0.0802,-0.9420,-0.9015
127167,-0.0634,-0.9180,-0.8729
127190,-0.0542,-0.9088,-0.8458
127211,-0.0447,-0.9019,-0.8107
127233,-0.0256,-0.8940,-0.7192
127256,-0.0162,-0.8932,-0.6643
127273,-0.0072,-0.8943,-0.6044
127297,0.0093,-0.9012,-0.4735
127320,0.0165,-0.9064,-0.4047
127342,0.0231,-0.9124,-0.3348
127359,0.0288,-0.9186,-0.2651
127381,0.0389,-0.9319,-0.1295
127404,0.0433,-0.9386,-0.0654
127421,0.0476,-0.9451,-0.0046
127444,0.0558,-0.9573,0.1046
127468,0.0599,-0.9628,0.1521
127485,0.0642,-0.9677,0.1945
127508,0.0687,-0.9719,0.2317
127530,0.0786,-0.9781,0.2900
127547,0.0841,-0.9800,0.3115
127570,0.0902,-0.9806,0.3279
127592,0.0969,-0.9802,0.3392
127613,0.1129,-0.9760,0.3486
127636,0.1224,-0.9723,0.3473
127658,0.1334,-0.9675,0.3424
127677,0.1603,-0.9551,0.3242
127700,0.1764,-0.9471,0.3120
127720,0.1945,-0.9382,0.2987
127754,0.2356,-0.9174,0.2722
127780,0.2821,-0.8936,0.2505
127797,0.3065,-0.8811,0.2429
127820,0.3314,-0.8685,0.2380
127842,0.3810,-0.8436,0.2383
127859,0.4050,-0.8313,0.2439
127876,0.4280,-0.8188,0.2534
127899,0.4497,-0.8059,0.2668
127923,0.4879,-0.7777,0.3046
127945,0.5040,-0.7620,0.3282
127968,0.5181,-0.7452,0.3547
127985,0.5299,-0.7275,0.3837
128007,0.5472,-0.6898,0.4467
128029,0.5529,-0.6704,0.4796
128052,0.5566,-0.6508,0.5129
128070,0.5587,-0.6312,0.5460
128087,0.5592,-0.6118,0.5786
128109,0.5559,-0.5740,0.6404
128126,0.5527,-0.5559,0.6689
128149,0.5487,-0.5388,0.6957
128171,0.5396,-0.5081,0.7428
128188,0.5345,-0.4949,0.7627
128210,0.5297,-0.4834,0.7798
128232,0.5248,-0.4736,0.7939
128256,0.5157,-0.4597,0.8126
128281,0.5120,-0.4556,0.8173
128303,0.5062,-0.4521,0.8174
128320,0.5049,-0.4526,0.8134
128360,0.5065,-0.4569,0.7983
128385,0.5101,-0.4600,0.7875
128407,0.5242,-0.4667,0.7593
128430,0.5342,-0.4703,0.7421
128447,0.5460,-0.4744,0.7234
128469,0.5726,-0.4840,0.6842
128486,0.5865,-0.4897,0.6652
128511,0.6001,-0.4962,0.6473
128533,0.6128,-0.5033,0.6312
128555,0.6333,-0.5187,0.6051
128572,0.6403,-0.5267,0.5952
128595,0.6445,-0.5349,0.5875
128617,0.6442,-0.5509,0.5774
128634,0.6394,-0.5583,0.5743
128665,0.6318,-0.5652,0.5720
128690,0.6088,-0.5767,0.5687
128708,0.5938,-0.5811,0.5673
128727,0.5767,-0.5845,0.5657
128749,0.5377,-0.5883,0.5618
128766,0.5164,-0.5887,0.5593
128788,0.4940,-0.5881,0.5569
128811,0.4709,-0.5864,0.5552
128828,0.4475,-0.5840,0.5547
128850,0.4003,-0.5771,0.5613
128873,0.3768,-0.5732,0.5693
128899,0.3317,-0.5657,0.5959
128922,0.3098,-0.5626,0.6141
128944,0.2885,-0.5602,0.6351
128973,0.2466,-0.5586,0.6827
128996,0.2258,-0.5596,0.7081
129020,0.1838,-0.5649,0.7592
129043,0.1624,-0.5691,0.7841
129065,0.1173,-0.5792,0.8303
129205,-0.0542,-0.6111,0.9280
129250,-0.0906,-0.6096,0.9215
129273,-0.0972,-0.6077,0.9153
129291,-0.1008,-0.6050,0.9078
129313,-0.0999,-0.5979,0.8903
129336,-0.0956,-0.5935,0.8810
129353,-0.0892,-0.5886,0.8718
129375,-0.0811,-0.5835,0.8633
129397,-0.0610,-0.5720,0.8491
129416,-0.0499,-0.5659,0.8440
129439,-0.0388,-0.5594,0.8405
129461,-0.0176,-0.5455,0.8376
129491,-0.0085,-0.5295,0.8400
129514,0.0049,-0.5208,0.8425
129531,0.0084,-0.5111,0.8459
129554,0.0094,-0.5006,0.8499
129581,0.0028,-0.4769,0.8591
129598,-0.0048,-0.4635,0.8643
129624,-0.0282,-0.4347,0.8750
129646,-0.0432,-0.4197,0.8806
129700,-0.0959,-0.3757,0.8973
129723,-0.1327,-0.3508,0.9072
129745,-0.1503,-0.3407,0.9115
129768,-0.1669,-0.3324,0.9153
129793,-0.1965,-0.3218,0.9209
129814,-0.2092,-0.3195,0.9229
129831,-0.2205,-0.3191,0.9243
129853,-0.2301,-0.3203,0.9253
129909,-0.2524,-0.3368,0.9237
129934,-0.2543,-0.3424,0.9221
129956,-0.2543,-0.3536,0.9183
129979,-0.2527,-0.3588,0.9163
130003,-0.2502,-0.3634,0.9143
130027,-0.2428,-0.3704,0.9115
130050,-0.2382,-0.3724,0.9109
130079,-0.2274,-0.3732,0.9120
130102,-0.2216,-0.3718,0.9138
130126,-0.2091,-0.3666,0.9198
130149,-0.2025,-0.3630,0.9237
130194,-0.1807,-0.3512,0.9379
130212,-0.1720,-0.3469,0.9430
130234,-0.1624,-0.3425,0.9480
130256,-0.1388,-0.3335,0.9569
130299,-0.1094,-0.3243,0.9629
130322,-0.0748,-0.3157,0.9656
130339,-0.0562,-0.3115,0.9661
130362,-0.0369,-0.3077,0.9659
130384,0.0023,-0.3008,0.9647
130401,0.0215,-0.2979,0.9639
130423,0.0399,-0.2952,0.9628
130440,0.0574,-0.2931,0.9615
130477,0.0883,-0.2903,0.9589
130501,0.1123,-0.2898,0.9561
130518,0.1215,-0.2904,0.9546
130541,0.1289,-0.2916,0.9532
130563,0.1344,-0.2933,0.9519
130580,0.1383,-0.2957,0.9504
130602,0.1414,-0.3015,0.9475
130625,0.1407,-0.3051,0.9459
130682,0.1266,-0.3228,0.9392
130706,0.1204,-0.3280,0.9376
130727,0.1132,-0.3335,0.9360
130749,0.0958,-0.3456,0.9331
130774,0.0858,-0.3521,0.9316
130808,0.0640,-0.3657,0.9283
130831,0.0406,-0.3800,0.9246
130850,0.0289,-0.3871,0.9224
130873,0.0172,-0.3938,0.9199
130895,0.0057,-0.4004,0.9174
130924,-0.0162,-0.4120,0.9120
130947,-0.0364,-0.4213,0.9067
130974,-0.0457,-0.4250,0.9043
130996,-0.0625,-0.4304,0.9000
131018,-0.0699,-0.4323,0.8983
131035,-0.0768,-0.4333,0.8967
131052,-0.0830,-0.4340,0.8955
131075,-0.0885,-0.4340,0.8945
131106,-0.0974,-0.4326,0.8932
131136,-0.1039,-0.4294,0.8925
131159,-0.1062,-0.4275,0.8922
131183,-0.1095,-0.4231,0.8916
131206,-0.1105,-0.4209,0.8912
131226,-0.1111,-0.4187,0.8910
131249,-0.1110,-0.4146,0.8914
131267,-0.1101,-0.4127,0.8920
131289,-0.1086,-0.4110,0.8929
131345,-0.0966,-0.4056,0.9006
131368,-0.0918,-0.4045,0.9033
131385,-0.0867,-0.4036,0.9062
131410,-0.0748,-0.4021,0.9121
131433,-0.0684,-0.4016,0.9152
131450,-0.0614,-0.4012,0.9180
131467,-0.0542,-0.4010,0.9207
131489,-0.0468,-0.4010,0.9231
131526,-0.0229,-0.4021,0.9282
131549,-0.0148,-0.4030,0.9292
131573,0.0021,-0.4052,0.9297
131595,0.0106,-0.4065,0.9293
131618,0.0192,-0.4081,0.9286
131635,0.0277,-0.4099,0.9276
131657,0.0449,-0.4142,0.9252
131675,0.0535,-0.4166,0.9236
131753,0.0874,-0.4269,0.9146
131776,0.1028,-0.4315,0.9078
131809,0.1154,-0.4355,0.8995
131829,0.1201,-0.4371,0.8949
131852,0.1237,-0.4386,0.8900
131869,0.1257,-0.4399,0.8851
131913,0.1223,-0.4437,0.8711
131936,0.1177,-0.4452,0.8671
131960,0.1031,-0.4486,0.8602
131983,0.0935,-0.4507,0.8577
132023,0.0575,-0.4590,0.8539
132044,0.0441,-0.4624,0.8541
132066,0.0303,-0.4659,0.8552
132083,0.0166,-0.4697,0.8571
132121,-0.0211,-0.4801,0.8665
132144,-0.0319,-0.4829,0.8707
132161,-0.0415,-0.4854,0.8754
132183,-0.0502,-0.4873,0.8806
132205,-0.0651,-0.4901,0.8934
