sys_ms,acc_x,acc_y,acc_z
379490,-0.0197,-0.9791,-0.1029
379513,-0.0193,-0.9799,-0.1051
379535,-0.0189,-0.9803,-0.1066
379579,-0.0172,-0.9810,-0.1077
379602,-0.0166,-0.9810,-0.1071
379619,-0.0159,-0.9808,-0.1062
379641,-0.0144,-0.9805,-0.1029
379670,-0.0135,-0.9801,-0.1003
379694,-0.0118,-0.9794,-0.0916
379762,-0.0076,-0.9762,-0.0552
379793,-0.0043,-0.9734,-0.0255
379816,-0.0024,-0.9718,-0.0074
379833,-0.0005,-0.9698,0.0128
379855,0.0016,-0.9678,0.0354
379877,0.0057,-0.9631,0.0879
379927,0.0127,-0.9553,0.1854
379952,0.0153,-0.9526,0.2228
379973,0.0179,-0.9500,0.2625
379994,0.0237,-0.9442,0.3475
380081,0.0399,-0.9244,0.5800
380098,0.0435,-0.9197,0.6257
380120,0.0468,-0.9148,0.6698
380140,0.0499,-0.9099,0.7109
380176,0.0566,-0.8942,0.8019
380198,0.0570,-0.8881,0.8149
380221,0.0562,-0.8823,0.8164
380242,0.0540,-0.8776,0.8054
380264,0.0460,-0.8755,0.7451
380289,0.0405,-0.8789,0.6969
380306,0.0342,-0.8853,0.6383
380394,-0.0111,-0.9437,0.1658
380422,-0.0187,-0.9536,0.0847
380442,-0.0258,-0.9628,0.0073
380465,-0.0385,-0.9784,-0.1328
380488,-0.0439,-0.9845,-0.1946
380513,-0.0532,-0.9940,-0.3004
380565,-0.0623,-1.0044,-0.4119
380588,-0.0638,-1.0074,-0.4358
380605,-0.0647,-1.0100,-0.4531
380687,-0.0613,-1.0143,-0.4475
380705,-0.0594,-1.0129,-0.4313
380728,-0.0574,-1.0109,-0.4114
380749,-0.0524,-1.0052,-0.3633
380787,-0.0468,-0.9980,-0.3090
380810,-0.0438,-0.9943,-0.2811
380832,-0.0378,-0.9867,-0.2264
380855,-0.0350,-0.9830,-0.2007
380877,-0.0325,-0.9797,-0.1765
380894,-0.0302,-0.9768,-0.1542
380918,-0.0260,-0.9718,-0.1162
380991,-0.0206,-0.9664,-0.0693
381031,-0.0188,-0.9662,-0.0582
381051,-0.0184,-0.9667,-0.0583
381074,-0.0182,-0.9673,-0.0598
381095,-0.0181,-0.9681,-0.0625
381119,-0.0179,-0.9701,-0.0704
381155,-0.0181,-0.9723,-0.0802
381178,-0.0181,-0.9734,-0.0852
381202,-0.0182,-0.9756,-0.0950
381225,-0.0182,-0.9766,-0.0992
381302,-0.0190,-0.9801,-0.1135
381321,-0.0193,-0.9803,-0.1146
381344,-0.0194,-0.9806,-0.1151
381366,-0.0199,-0.9806,-0.1144
381394,-0.0200,-0.9803,-0.1132
381417,-0.0201,-0.9800,-0.1077
381441,-0.0200,-0.9797,-0.1028
381464,-0.0199,-0.9795,-0.0956
381500,-0.0182,-0.9780,-0.0566
381524,-0.0170,-0.9769,-0.0366
381619,-0.0009,-0.9617,0.1656
381665,0.0072,-0.9525,0.2618
381690,0.0159,-0.9412,0.3673
381713,0.0204,-0.9347,0.4222
381730,0.0248,-0.9279,0.4774
381772,0.0377,-0.9056,0.6366
381795,0.0415,-0.8986,0.6841
381819,0.0475,-0.8859,0.7639
381913,0.0480,-0.8772,0.8202
381936,0.0416,-0.8845,0.7723
381958,0.0370,-0.8901,0.7340
381978,0.0315,-0.8965,0.6871
382018,0.0181,-0.9111,0.5721
382039,0.0032,-0.9263,0.4374
382061,-0.0043,-0.9337,0.3660
382083,-0.0116,-0.9409,0.2937
382102,-0.0188,-0.9478,0.2219
382119,-0.0258,-0.9542,0.1517
382143,-0.0385,-0.9659,0.0208
382214,-0.0570,-0.9835,-0.1824
382242,-0.0625,-0.9891,-0.2478
382262,-0.0642,-0.9912,-0.2711
382286,-0.0652,-0.9928,-0.2885
382308,-0.0653,-0.9945,-0.3065
382327,-0.0646,-0.9948,-0.3081
382371,-0.0616,-0.9940,-0.2897
382394,-0.0576,-0.9919,-0.2778
382411,-0.0554,-0.9905,-0.2639
382434,-0.0531,-0.9890,-0.2488
382528,-0.0396,-0.9802,-0.1553
382545,-0.0374,-0.9792,-0.1427
382563,-0.0353,-0.9785,-0.1315
382586,-0.0333,-0.9779,-0.1217
382639,-0.0291,-0.9772,-0.1016
382664,-0.0275,-0.9774,-0.0955
382687,-0.0271,-0.9778,-0.0944
382709,-0.0267,-0.9786,-0.0952
382726,-0.0267,-0.9792,-0.0968
382748,-0.0270,-0.9799,-0.0991
382888,-0.0312,-0.9835,-0.1224
382922,-0.0325,-0.9830,-0.1262
382945,-0.0333,-0.9818,-0.1283
382994,-0.0341,-0.9796,-0.1279
383013,-0.0342,-0.9790,-0.1270
383036,-0.0343,-0.9783,-0.1256
383056,-0.0343,-0.9777,-0.1239
383128,-0.0341,-0.9753,-0.1119
383145,-0.0339,-0.9752,-0.1093
383169,-0.0338,-0.9751,-0.1066
383192,-0.0336,-0.9750,-0.1040
383219,-0.0330,-0.9750,-0.0994
383242,-0.0325,-0.9750,-0.0973
383264,-0.0315,-0.9751,-0.0939
383287,-0.0310,-0.9752,-0.0927
383309,-0.0305,-0.9753,-0.0917
383333,-0.0293,-0.9757,-0.0906
383356,-0.0287,-0.9760,-0.0905
383431,-0.0261,-0.9784,-0.0853
383460,-0.0258,-0.9786,-0.0804
383497,-0.0242,-0.9768,-0.0486
383517,-0.0228,-0.9753,-0.0308
383540,-0.0210,-0.9734,-0.0087
383562,-0.0184,-0.9709,0.0179
383582,-0.0115,-0.9648,0.0842
383605,-0.0070,-0.9611,0.1237
383627,-0.0017,-0.9570,0.1671
383671,0.0168,-0.9427,0.3159
383746,0.0438,-0.9226,0.5347
383763,0.0502,-0.9172,0.5881
383785,0.0618,-0.9055,0.6886
383808,0.0667,-0.8990,0.7338
383835,0.0741,-0.8848,0.8092
383858,0.0764,-0.8774,0.8372
383882,0.0776,-0.8650,0.8684
383904,0.0767,-0.8606,0.8700
383927,0.0746,-0.8578,0.8615
383944,0.0714,-0.8562,0.8428
383962,0.0671,-0.8560,0.8141
384062,0.0240,-0.8834,0.4757
384115,-0.0103,-0.9260,0.1799
384137,-0.0181,-0.9377,0.1093
384158,-0.0251,-0.9495,0.0421
384179,-0.0317,-0.9608,-0.0206
384201,-0.0425,-0.9821,-0.1299
384223,-0.0468,-0.9915,-0.1755
384246,-0.0502,-0.9999,-0.2147
384268,-0.0544,-1.0131,-0.2739
384362,-0.0538,-1.0228,-0.3182
384390,-0.0504,-1.0192,-0.3040
384410,-0.0482,-1.0161,-0.2921
384433,-0.0459,-1.0127,-0.2782
384455,-0.0413,-1.0046,-0.2457
384480,-0.0391,-1.0002,-0.2285
384515,-0.0349,-0.9915,-0.1938
384538,-0.0314,-0.9833,-0.1619
384563,-0.0299,-0.9796,-0.1476
384585,-0.0286,-0.9762,-0.1346
384653,-0.0249,-0.9666,-0.0940
384670,-0.0245,-0.9661,-0.0907
384688,-0.0243,-0.9659,-0.0886
384711,-0.0240,-0.9663,-0.0879
384762,-0.0240,-0.9692,-0.0916
384785,-0.0242,-0.9707,-0.0941
384808,-0.0247,-0.9738,-0.1005
384831,-0.0248,-0.9751,-0.1039
384855,-0.0249,-0.9774,-0.1108
384877,-0.0247,-0.9785,-0.1140
384904,-0.0242,-0.9802,-0.1194
384991,-0.0216,-0.9825,-0.1251
385021,-0.0206,-0.9824,-0.1243
385040,-0.0203,-0.9822,-0.1233
385064,-0.0200,-0.9818,-0.1219
385085,-0.0198,-0.9813,-0.1206
385102,-0.0195,-0.9808,-0.1190
385159,-0.0192,-0.9785,-0.1125
385182,-0.0190,-0.9780,-0.1110
385199,-0.0189,-0.9775,-0.1093
385291,-0.0181,-0.9763,-0.0991
385309,-0.0179,-0.9764,-0.0975
385332,-0.0179,-0.9766,-0.0959
385354,-0.0179,-0.9767,-0.0944
385381,-0.0181,-0.9769,-0.0914
385414,-0.0183,-0.9772,-0.0886
385438,-0.0186,-0.9773,-0.0874
385461,-0.0190,-0.9775,-0.0851
385484,-0.0193,-0.9777,-0.0839
385501,-0.0194,-0.9778,-0.0825
385594,-0.0197,-0.9775,-0.0521
385624,-0.0184,-0.9756,-0.0250
385647,-0.0172,-0.9741,-0.0067
385664,-0.0156,-0.9723,0.0149
385687,-0.0135,-0.9701,0.0402
385709,-0.0085,-0.9645,0.1010
385766,0.0012,-0.9537,0.2156
385791,0.0049,-0.9497,0.2588
385811,0.0128,-0.9412,0.3499
385881,0.0280,-0.9237,0.5337
385898,0.0314,-0.9197,0.5767
385923,0.0345,-0.9159,0.6172
385945,0.0399,-0.9088,0.6892
385975,0.0436,-0.9012,0.7444
385997,0.0447,-0.8976,0.7635
386021,0.0450,-0.8944,0.7756
386040,0.0448,-0.8921,0.7800
386060,0.0439,-0.8909,0.7762
386080,0.0399,-0.8918,0.7424
386102,0.0369,-0.8938,0.7128
386199,0.0061,-0.9220,0.3976
386244,-0.0120,-0.9417,0.2000
386269,-0.0176,-0.9482,0.1357
386292,-0.0229,-0.9547,0.0742
386312,-0.0322,-0.9668,-0.0378
386356,-0.0394,-0.9774,-0.1311
386376,-0.0421,-0.9821,-0.1697
386400,-0.0458,-0.9899,-0.2296
386500,-0.0455,-1.0016,-0.2833
386517,-0.0442,-1.0015,-0.2777
386534,-0.0427,-1.0007,-0.2692
386557,-0.0411,-0.9994,-0.2583
386594,-0.0378,-0.9952,-0.2317
386617,-0.0348,-0.9896,-0.2018
386634,-0.0334,-0.9867,-0.1866
386657,-0.0321,-0.9838,-0.1720
386679,-0.0309,-0.9810,-0.1581
386696,-0.0298,-0.9785,-0.1450
386718,-0.0281,-0.9746,-0.1227
386799,-0.0272,-0.9711,-0.0911
386848,-0.0281,-0.9728,-0.0875
386871,-0.0284,-0.9739,-0.0883
386894,-0.0289,-0.9751,-0.0897
386919,-0.0300,-0.9778,-0.0940
386939,-0.0306,-0.9791,-0.0966
386960,-0.0314,-0.9805,-0.0992
386980,-0.0320,-0.9817,-0.1021
387002,-0.0332,-0.9836,-0.1075
387026,-0.0337,-0.9845,-0.1100
387093,-0.0347,-0.9855,-0.1172
387124,-0.0341,-0.9839,-0.1187
387147,-0.0336,-0.9828,-0.1187
387164,-0.0331,-0.9816,-0.1183
387186,-0.0317,-0.9789,-0.1162
387209,-0.0311,-0.9778,-0.1147
387263,-0.0293,-0.9750,-0.1080
387288,-0.0284,-0.9747,-0.1012
387311,-0.0281,-0.9751,-0.0966
387333,-0.0278,-0.9756,-0.0907
387408,-0.0239,-0.9734,-0.0338
387447,-0.0201,-0.9694,0.0056
387465,-0.0177,-0.9667,0.0298
387502,-0.0079,-0.9567,0.1213
387524,-0.0040,-0.9529,0.1588
387549,0.0002,-0.9489,0.1997
387571,0.0093,-0.9404,0.2914
387594,0.0142,-0.9360,0.3417
387618,0.0192,-0.9315,0.3942
387640,0.0289,-0.9222,0.5022
387732,0.0455,-0.9045,0.7155
387764,0.0461,-0.9028,0.7448
387787,0.0425,-0.9030,0.7317
387804,0.0389,-0.9038,0.7094
387826,0.0343,-0.9053,0.6771
387849,0.0288,-0.9075,0.6361
387866,0.0225,-0.9105,0.5872
387888,0.0083,-0.9188,0.4708
387910,0.0009,-0.9242,0.4061
387927,-0.0066,-0.9301,0.3391
387944,-0.0140,-0.9364,0.2709
388027,-0.0458,-0.9689,-0.0428
388073,-0.0577,-0.9843,-0.1770
388092,-0.0603,-0.9882,-0.2098
388109,-0.0623,-0.9916,-0.2366
388130,-0.0636,-0.9944,-0.2573
388152,-0.0642,-0.9967,-0.2722
388189,-0.0629,-1.0004,-0.2866
388208,-0.0615,-1.0005,-0.2828
388233,-0.0599,-1.0001,-0.2756
388315,-0.0496,-0.9923,-0.2092
388336,-0.0476,-0.9901,-0.1935
388353,-0.0457,-0.9879,-0.1779
388375,-0.0426,-0.9836,-0.1487
388425,-0.0396,-0.9780,-0.1135
388445,-0.0391,-0.9764,-0.1047
388469,-0.0387,-0.9751,-0.0973
388491,-0.0382,-0.9733,-0.0872
388515,-0.0382,-0.9728,-0.0841
388538,-0.0382,-0.9724,-0.0823
388555,-0.0383,-0.9723,-0.0815
388630,-0.0404,-0.9744,-0.0896
388660,-0.0417,-0.9758,-0.0959
388682,-0.0424,-0.9767,-0.0994
388707,-0.0430,-0.9775,-0.1027
388729,-0.0441,-0.9791,-0.1088
388752,-0.0444,-0.9800,-0.1115
388791,-0.0452,-0.9812,-0.1155
388814,-0.0458,-0.9821,-0.1176
388831,-0.0460,-0.9823,-0.1179
388854,-0.0461,-0.9824,-0.1178
388958,-0.0469,-0.9805,-0.1084
389010,-0.0466,-0.9779,-0.0975
389032,-0.0465,-0.9773,-0.0942
389054,-0.0463,-0.9768,-0.0901
389073,-0.0459,-0.9762,-0.0847
389097,-0.0450,-0.9750,-0.0685
389120,-0.0443,-0.9742,-0.0565
389142,-0.0433,-0.9734,-0.0416
389159,-0.0420,-0.9722,-0.0232
389257,-0.0243,-0.9552,0.1764
389295,-0.0138,-0.9393,0.3325
389318,-0.0020,-0.9329,0.3899
389335,0.0042,-0.9261,0.4485
389381,0.0216,-0.9066,0.6221
389426,0.0314,-0.8948,0.7261
389453,0.0383,-0.8828,0.8086
389475,0.0405,-0.8768,0.8373
389543,0.0375,-0.8635,0.8300
389561,0.0337,-0.8665,0.7948
389583,0.0234,-0.8802,0.6884
389600,0.0171,-0.8898,0.6201
389637,0.0028,-0.9104,0.4629
389660,-0.0048,-0.9208,0.3779
389684,-0.0204,-0.9409,0.2052
389707,-0.0280,-0.9501,0.1210
389729,-0.0354,-0.9583,0.0403
389746,-0.0422,-0.9655,-0.0360
389768,-0.0546,-0.9762,-0.1730
389853,-0.0751,-0.9927,-0.4084
389885,-0.0787,-0.9990,-0.4547
389908,-0.0797,-1.0020,-0.4673
389932,-0.0801,-1.0044,-0.4733
389954,-0.0795,-1.0073,-0.4664
389975,-0.0786,-1.0078,-0.4548
389997,-0.0775,-1.0076,-0.4386
390017,-0.0746,-1.0051,-0.3950
390037,-0.0728,-1.0031,-0.3690
390059,-0.0707,-1.0005,-0.3413
390081,-0.0685,-0.9977,-0.3125
390171,-0.0541,-0.9795,-0.1510
390219,-0.0494,-0.9738,-0.0980
390243,-0.0485,-0.9725,-0.0861
390266,-0.0476,-0.9717,-0.0768
390283,-0.0470,-0.9709,-0.0703
390326,-0.0460,-0.9702,-0.0643
390346,-0.0459,-0.9702,-0.0658
390368,-0.0459,-0.9702,-0.0686
390461,-0.0475,-0.9741,-0.0980
390483,-0.0480,-0.9751,-0.1029
390505,-0.0493,-0.9769,-0.1116
390528,-0.0502,-0.9777,-0.1150
390569,-0.0519,-0.9790,-0.1201
390592,-0.0535,-0.9797,-0.1226
390609,-0.0542,-0.9800,-0.1229
390632,-0.0549,-0.9801,-0.1227
390654,-0.0555,-0.9801,-0.1219
390671,-0.0563,-0.9800,-0.1188
390688,-0.0565,-0.9799,-0.1163
390758,-0.0560,-0.9784,-0.0985
390788,-0.0551,-0.9773,-0.0844
390810,-0.0543,-0.9767,-0.0759
390835,-0.0536,-0.9760,-0.0669
390857,-0.0519,-0.9745,-0.0469
390888,-0.0509,-0.9729,-0.0255
390920,-0.0491,-0.9722,-0.0146
390943,-0.0472,-0.9707,0.0062
390972,-0.0457,-0.9694,0.0251
390992,-0.0449,-0.9688,0.0334
391071,-0.0430,-0.9672,0.0579
391090,-0.0425,-0.9669,0.0642
391112,-0.0424,-0.9668,0.0660
391133,-0.0422,-0.9668,0.0670
391179,-0.0424,-0.9669,0.0659
391199,-0.0425,-0.9670,0.0646
391216,-0.0426,-0.9673,0.0629
391238,-0.0428,-0.9674,0.0608
391260,-0.0432,-0.9678,0.0563
391277,-0.0435,-0.9679,0.0538
391302,-0.0436,-0.9680,0.0515
391389,-0.0444,-0.9686,0.0421
391420,-0.0446,-0.9688,0.0398
391440,-0.0446,-0.9688,0.0391
391464,-0.0447,-0.9686,0.0382
391487,-0.0447,-0.9686,0.0381
391504,-0.0446,-0.9686,0.0381
391563,-0.0444,-0.9684,0.0397
391585,-0.0443,-0.9684,0.0403
391608,-0.0442,-0.9683,0.0409
391685,-0.0439,-0.9681,0.0441
391705,-0.0438,-0.9681,0.0446
391727,-0.0438,-0.9681,0.0454
391749,-0.0438,-0.9681,0.0458
391779,-0.0438,-0.9681,0.0463
391801,-0.0438,-0.9681,0.0464
391826,-0.0438,-0.9683,0.0465
391848,-0.0438,-0.9683,0.0465
391871,-0.0438,-0.9683,0.0465
391888,-0.0439,-0.9683,0.0464
391912,-0.0439,-0.9684,0.0461
391985,-0.0441,-0.9684,0.0454
392014,-0.0441,-0.9684,0.0450
392033,-0.0441,-0.9684,0.0449
392057,-0.0441,-0.9684,0.0448
392078,-0.0441,-0.9684,0.0447
392098,-0.0441,-0.9683,0.0444
392116,-0.0441,-0.9683,0.0444
392163,-0.0441,-0.9681,0.0443
392187,-0.0439,-0.9681,0.0443
392210,-0.0439,-0.9681,0.0443
392299,-0.0438,-0.9680,0.0444
392318,-0.0437,-0.9680,0.0446
392341,-0.0437,-0.9680,0.0446
392363,-0.0437,-0.9680,0.0446
392392,-0.0437,-0.9681,0.0447
392415,-0.0436,-0.9681,0.0447
392439,-0.0436,-0.9681,0.0447
392462,-0.0436,-0.9681,0.0447
392484,-0.0437,-0.9681,0.0447
392501,-0.0437,-0.9681,0.0447
392526,-0.0437,-0.9681,0.0447
392616,-0.0439,-0.9683,0.0447
392662,-0.0441,-0.9681,0.0448
392687,-0.0441,-0.9681,0.0448
392710,-0.0441,-0.9681,0.0448
392727,-0.0441,-0.9681,0.0448
392771,-0.0441,-0.9681,0.0448
392794,-0.0441,-0.9681,0.0448
392818,-0.0441,-0.9680,0.0448
392913,-0.0439,-0.9680,0.0447
392933,-0.0439,-0.9680,0.0447
392957,-0.0438,-0.9680,0.0447
392987,-0.0438,-0.9680,0.0446
393020,-0.0438,-0.9680,0.0446
393040,-0.0438,-0.9680,0.0446
393057,-0.0438,-0.9680,0.0446
393080,-0.0438,-0.9680,0.0446
393102,-0.0439,-0.9680,0.0446
393119,-0.0439,-0.9680,0.0446
393136,-0.0439,-0.9680,0.0446
393205,-0.0439,-0.9681,0.0446
393252,-0.0439,-0.9681,0.0446
393277,-0.0439,-0.9681,0.0446
393300,-0.0439,-0.9681,0.0446
393322,-0.0438,-0.9683,0.0446
393361,-0.0438,-0.9683,0.0446
393384,-0.0438,-0.9683,0.0446
393401,-0.0438,-0.9683,0.0446
393423,-0.0438,-0.9683,0.0446
393514,-0.0437,-0.9683,0.0446
393532,-0.0437,-0.9681,0.0446
393549,-0.0437,-0.9681,0.0446
393571,-0.0437,-0.9681,0.0446
393621,-0.0437,-0.9681,0.0446
393643,-0.0437,-0.9680,0.0446
393663,-0.0437,-0.9680,0.0446
393685,-0.0437,-0.9680,0.0446
393707,-0.0437,-0.9680,0.0446
393724,-0.0438,-0.9680,0.0446
393826,-0.0438,-0.9680,0.0447
393857,-0.0438,-0.9680,0.0447
393879,-0.0438,-0.9680,0.0447
393896,-0.0438,-0.9680,0.0447
393919,-0.0438,-0.9681,0.0447
393941,-0.0438,-0.9681,0.0446
393979,-0.0438,-0.9681,0.0446
393999,-0.0438,-0.9681,0.0446
394019,-0.0438,-0.9683,0.0446
394041,-0.0438,-0.9683,0.0446
394125,-0.0438,-0.9681,0.0444
394148,-0.0438,-0.9681,0.0444
394166,-0.0438,-0.9681,0.0443
394188,-0.0438,-0.9681,0.0443
394235,-0.0438,-0.9681,0.0443
394260,-0.0438,-0.9681,0.0443
394283,-0.0438,-0.9681,0.0443
394305,-0.0438,-0.9680,0.0443
394322,-0.0438,-0.9680,0.0443
394344,-0.0438,-0.9680,0.0443
394419,-0.0438,-0.9680,0.0444
394460,-0.0438,-0.9680,0.0446
394482,-0.0438,-0.9680,0.0446
394499,-0.0438,-0.9680,0.0446
394522,-0.0438,-0.9680,0.0446
394544,-0.0438,-0.9680,0.0446
394561,-0.0438,-0.9680,0.0446
394583,-0.0438,-0.9680,0.0446
394606,-0.0438,-0.9680,0.0446
394623,-0.0438,-0.9680,0.0446
394640,-0.0438,-0.9680,0.0446
394715,-0.0439,-0.9681,0.0446
394761,-0.0439,-0.9681,0.0446
394785,-0.0439,-0.9681,0.0446
394808,-0.0439,-0.9681,0.0446
394830,-0.0439,-0.9681,0.0446
394870,-0.0439,-0.9681,0.0446
394893,-0.0439,-0.9681,0.0447
394917,-0.0441,-0.9680,0.0447
394940,-0.0441,-0.9680,0.0447
394957,-0.0441,-0.9680,0.0448
395061,-0.0441,-0.9680,0.0446
395095,-0.0441,-0.9681,0.0444
395117,-0.0439,-0.9681,0.0443
395134,-0.0439,-0.9681,0.0443
395157,-0.0439,-0.9681,0.0443
395179,-0.0439,-0.9681,0.0442
395196,-0.0439,-0.9681,0.0442
395218,-0.0439,-0.9681,0.0442
395239,-0.0439,-0.9681,0.0442
395263,-0.0439,-0.9681,0.0442
398223,-0.0485,-0.9701,0.0072
398323,-0.0485,-0.9698,0.0073
398340,-0.0485,-0.9698,0.0072
398362,-0.0486,-0.9698,0.0072
398384,-0.0486,-0.9697,0.0072
398401,-0.0486,-0.9697,0.0072
398424,-0.0486,-0.9697,0.0072
398441,-0.0486,-0.9697,0.0071
398477,-0.0487,-0.9697,0.0071
398500,-0.0487,-0.9698,0.0071
398524,-0.0487,-0.9698,0.0071
398584,-0.0488,-0.9697,0.0070
398601,-0.0488,-0.9697,0.0070
398623,-0.0490,-0.9697,0.0070
398640,-0.0490,-0.9697,0.0070
398677,-0.0490,-0.9696,0.0068
398700,-0.0491,-0.9696,0.0068
398724,-0.0491,-0.9695,0.0067
398747,-0.0491,-0.9694,0.0067
398769,-0.0492,-0.9691,0.0066
398786,-0.0492,-0.9690,0.0066
398808,-0.0493,-0.9689,0.0066
398831,-0.0494,-0.9688,0.0066
398916,-0.0499,-0.9685,0.0061
398949,-0.0502,-0.9686,0.0059
398970,-0.0504,-0.9689,0.0056
398994,-0.0505,-0.9691,0.0054
399013,-0.0505,-0.9692,0.0052
399035,-0.0507,-0.9695,0.0051
399052,-0.0508,-0.9697,0.0049
399074,-0.0509,-0.9701,0.0046
399097,-0.0509,-0.9702,0.0044
399114,-0.0510,-0.9703,0.0043
399131,-0.0510,-0.9705,0.0042
399222,-0.0510,-0.9708,0.0037
399253,-0.0510,-0.9707,0.0037
399276,-0.0509,-0.9706,0.0037
399293,-0.0509,-0.9706,0.0037
399316,-0.0509,-0.9705,0.0037
399334,-0.0509,-0.9703,0.0038
399409,-0.0508,-0.9697,0.0039
399426,-0.0508,-0.9696,0.0040
399526,-0.0507,-0.9691,0.0040
399567,-0.0507,-0.9690,0.0039
399590,-0.0507,-0.9690,0.0037
399607,-0.0508,-0.9690,0.0035
399629,-0.0508,-0.9691,0.0034
399652,-0.0508,-0.9691,0.0033
399669,-0.0509,-0.9692,0.0032
399691,-0.0509,-0.9694,0.0028
399713,-0.0510,-0.9695,0.0027
399730,-0.0510,-0.9695,0.0026
399747,-0.0510,-0.9696,0.0023
399815,-0.0513,-0.9700,0.0020
399845,-0.0514,-0.9701,0.0017
399868,-0.0514,-0.9701,0.0017
399891,-0.0515,-0.9701,0.0016
399913,-0.0515,-0.9702,0.0016
399936,-0.0515,-0.9702,0.0015
399974,-0.0516,-0.9701,0.0015
399995,-0.0516,-0.9701,0.0015
400019,-0.0516,-0.9701,0.0015
400038,-0.0516,-0.9701,0.0015
400136,-0.0518,-0.9698,0.0017
400156,-0.0518,-0.9698,0.0017
400181,-0.0518,-0.9698,0.0018
400204,-0.0516,-0.9697,0.0018
400235,-0.0516,-0.9697,0.0018
400258,-0.0516,-0.9697,0.0020
400276,-0.0516,-0.9697,0.0020
400298,-0.0515,-0.9697,0.0020
400321,-0.0515,-0.9696,0.0018
400338,-0.0515,-0.9696,0.0018
400363,-0.0515,-0.9696,0.0018
400446,-0.0514,-0.9696,0.0017
400509,-0.0514,-0.9696,0.0017
400527,-0.0514,-0.9696,0.0017
400549,-0.0514,-0.9695,0.0017
400566,-0.0514,-0.9695,0.0018
400603,-0.0514,-0.9695,0.0018
400626,-0.0514,-0.9695,0.0018
400650,-0.0513,-0.9695,0.0018
400743,-0.0513,-0.9696,0.0018
400761,-0.0513,-0.9696,0.0018
400778,-0.0513,-0.9696,0.0018
400800,-0.0513,-0.9696,0.0018
400837,-0.0513,-0.9696,0.0018
400860,-0.0513,-0.9696,0.0018
400884,-0.0514,-0.9696,0.0018
400907,-0.0514,-0.9696,0.0018
400929,-0.0515,-0.9696,0.0018
400951,-0.0516,-0.9696,0.0020
400972,-0.0516,-0.9696,0.0020
401040,-0.0519,-0.9696,0.0020
401069,-0.0520,-0.9696,0.0020
401091,-0.0520,-0.9697,0.0020
401115,-0.0520,-0.9697,0.0020
401137,-0.0520,-0.9697,0.0020
401160,-0.0521,-0.9697,0.0020
401200,-0.0521,-0.9697,0.0018
401222,-0.0522,-0.9697,0.0018
401239,-0.0522,-0.9697,0.0018
401262,-0.0522,-0.9697,0.0018
401355,-0.0525,-0.9697,0.0015
401379,-0.0525,-0.9697,0.0013
401401,-0.0526,-0.9698,0.0012
401473,-0.0527,-0.9698,0.0010
401497,-0.0527,-0.9698,0.0009
401519,-0.0527,-0.9700,0.0009
401541,-0.0529,-0.9700,0.0009
401558,-0.0529,-0.9700,0.0007
401583,-0.0529,-0.9700,0.0007
401667,-0.0527,-0.9700,0.0009
401697,-0.0527,-0.9700,0.0009
401720,-0.0526,-0.9698,0.0009
401737,-0.0526,-0.9698,0.0009
401759,-0.0526,-0.9698,0.0010
401784,-0.0526,-0.9697,0.0010
401821,-0.0525,-0.9697,0.0010
401843,-0.0525,-0.9696,0.0011
401868,-0.0525,-0.9696,0.0011
401890,-0.0525,-0.9696,0.0011
401972,-0.0525,-0.9696,0.0012
401990,-0.0525,-0.9696,0.0012
402009,-0.0525,-0.9696,0.0012
402031,-0.0525,-0.9696,0.0012
402067,-0.0525,-0.9697,0.0011
402090,-0.0525,-0.9697,0.0011
402107,-0.0525,-0.9697,0.0010
402130,-0.0525,-0.9698,0.0010
402152,-0.0525,-0.9698,0.0009
402169,-0.0526,-0.9698,0.0009
402194,-0.0526,-0.9698,0.0009
402264,-0.0526,-0.9698,0.0007
402297,-0.0526,-0.9698,0.0009
402320,-0.0526,-0.9698,0.0009
402337,-0.0527,-0.9698,0.0009
402359,-0.0527,-0.9698,0.0010
402382,-0.0527,-0.9697,0.0010
402409,-0.0527,-0.9697,0.0011
402432,-0.0527,-0.9697,0.0011
402454,-0.0527,-0.9697,0.0011
402513,-0.0527,-0.9697,0.0013
402605,-0.0527,-0.9698,0.0013
402638,-0.0527,-0.9698,0.0013
402661,-0.0526,-0.9698,0.0013
402678,-0.0526,-0.9698,0.0013
402701,-0.0526,-0.9698,0.0012
402723,-0.0526,-0.9698,0.0012
402740,-0.0525,-0.9698,0.0011
402762,-0.0525,-0.9698,0.0010
402785,-0.0525,-0.9698,0.0010
402809,-0.0526,-0.9698,0.0009
402900,-0.0527,-0.9698,0.0005
402930,-0.0529,-0.9700,0.0004
402953,-0.0529,-0.9700,0.0004
402974,-0.0530,-0.9700,0.0002
402995,-0.0530,-0.9700,0.0001
403014,-0.0531,-0.9700,0.0001
403061,-0.0532,-0.9700,-0.0001
403083,-0.0532,-0.9700,-0.0001
403100,-0.0532,-0.9700,-0.0002
403123,-0.0533,-0.9700,-0.0002
403203,-0.0533,-0.9698,-0.0005
403221,-0.0533,-0.9698,-0.0005
403238,-0.0533,-0.9698,-0.0005
403260,-0.0533,-0.9698,-0.0005
403297,-0.0532,-0.9697,-0.0005
403320,-0.0532,-0.9697,-0.0005
403344,-0.0532,-0.9697,-0.0005
403366,-0.0531,-0.9697,-0.0004
403389,-0.0531,-0.9697,-0.0004
403406,-0.0531,-0.9696,-0.0004
