timestamp,acc_x,acc_y,acc_z
31761,0.4071,-0.3357,0.8558
31784,0.4071,-0.3356,0.8556
31806,0.4071,-0.3354,0.8555
31850,0.4071,-0.3353,0.8551
31872,0.4071,-0.3352,0.8550
31896,0.4070,-0.3352,0.8549
31919,0.4070,-0.3352,0.8547
31941,0.4070,-0.3352,0.8546
31958,0.4070,-0.3352,0.8546
31978,0.4071,-0.3352,0.8545
32001,0.4071,-0.3352,0.8544
32051,0.4071,-0.3351,0.8544
32072,0.4071,-0.3351,0.8544
32089,0.4071,-0.3350,0.8544
32112,0.4070,-0.3350,0.8545
32134,0.4070,-0.3350,0.8545
32158,0.4070,-0.3350,0.8546
32179,0.4070,-0.3350,0.8547
32201,0.4070,-0.3350,0.8549
32217,0.4070,-0.3351,0.8549
32242,0.4070,-0.3352,0.8550
32264,0.4070,-0.3353,0.8551
32341,0.4070,-0.3357,0.8552
32358,0.4070,-0.3358,0.8552
32380,0.4070,-0.3359,0.8553
32402,0.4070,-0.3359,0.8553
32419,0.4070,-0.3361,0.8555
32436,0.4070,-0.3361,0.8556
32470,0.4070,-0.3362,0.8557
32507,0.4070,-0.3363,0.8557
32529,0.4070,-0.3363,0.8557
32553,0.4070,-0.3364,0.8557
32583,0.4071,-0.3364,0.8556
32606,0.4071,-0.3364,0.8555
32623,0.4072,-0.3363,0.8555
32640,0.4072,-0.3363,0.8553
32662,0.4072,-0.3363,0.8552
32706,0.4073,-0.3362,0.8552
32728,0.4073,-0.3361,0.8551
32745,0.4073,-0.3361,0.8551
32768,0.4073,-0.3359,0.8552
32790,0.4073,-0.3359,0.8552
32807,0.4073,-0.3359,0.8552
32829,0.4073,-0.3359,0.8552
32847,0.4073,-0.3358,0.8552
32894,0.4073,-0.3358,0.8551
32916,0.4073,-0.3358,0.8550
32933,0.4073,-0.3358,0.8549
32955,0.4073,-0.3358,0.8549
32978,0.4075,-0.3358,0.8546
32995,0.4075,-0.3358,0.8545
